Country;CommodityCode;Grandeza;CÓDIGO DATAGRO
Canada;2222000;BeginningStocks;SBS_CA
Canada;2224000;BeginningStocks;SFS_CA
Canada;2226000;BeginningStocks;RPS_CA
Canada;4232000;BeginningStocks;SBO_CA
Canada;4235000;BeginningStocks;OLO_CA
Canada;4236000;BeginningStocks;SFO_CA
Canada;4239100;BeginningStocks;RPO_CA
Canada;4242000;BeginningStocks;CCO_CA
Canada;4244000;BeginningStocks;PKO_CA
Central African Republic;2221000;BeginningStocks;PNS_CF
Chad;440000;BeginningStocks;COR_TD
Chad;2221000;BeginningStocks;PNS_TD
Chad;2223000;BeginningStocks;CTS_TD
Chile;410000;BeginningStocks;WHT_CL
Chile;440000;BeginningStocks;COR_CL
Chile;813100;BeginningStocks;SBM_CL
Chile;813600;BeginningStocks;RPM_CL
Chile;814200;BeginningStocks;FIM_CL
Chile;2222000;BeginningStocks;SBS_CL
Chile;2224000;BeginningStocks;SFS_CL
Chile;2226000;BeginningStocks;RPS_CL
Chile;4232000;BeginningStocks;SBO_CL
Chile;4235000;BeginningStocks;OLO_CL
Chile;4236000;BeginningStocks;SFO_CL
Chile;4239100;BeginningStocks;RPO_CL
China;410000;BeginningStocks;WHT_CN
China;440000;BeginningStocks;COR_CN
China;813100;BeginningStocks;SBM_CN
China;2222000;BeginningStocks;SBS_CN
China;2224000;BeginningStocks;SFS_CN
China;2226000;BeginningStocks;RPS_CN
China;4232000;BeginningStocks;SBO_CN
China;4239100;BeginningStocks;RPO_CN
China;4243000;BeginningStocks;PAO_CN
Colombia;410000;BeginningStocks;WHT_CO
Colombia;440000;BeginningStocks;COR_CO
Colombia;813100;BeginningStocks;SBM_CO
Colombia;814200;BeginningStocks;FIM_CO
Colombia;2222000;BeginningStocks;SBS_CO
Colombia;4232000;BeginningStocks;SBO_CO
Colombia;4243000;BeginningStocks;PAO_CO
Colombia;4244000;BeginningStocks;PKO_CO
Congo (Brazzaville);410000;BeginningStocks;WHT_CD
Congo (Kinshasa);410000;BeginningStocks;WHT_CG
Congo (Kinshasa);440000;BeginningStocks;COR_CG
Congo (Kinshasa);2232000;BeginningStocks;PKS_CG
Congo (Kinshasa);4243000;BeginningStocks;PAO_CG
Costa Rica;410000;BeginningStocks;WHT_CR
Costa Rica;440000;BeginningStocks;COR_CR
Costa Rica;813100;BeginningStocks;SBM_CR
Costa Rica;2222000;BeginningStocks;SBS_CR
Costa Rica;4232000;BeginningStocks;SBO_CR
Costa Rica;4243000;BeginningStocks;PAO_CR
Costa Rica;4244000;BeginningStocks;PKO_CR
Cote d'Ivoire;410000;BeginningStocks;WHT_CI
Cote d'Ivoire;440000;BeginningStocks;COR_CI
Cote d'Ivoire;813100;BeginningStocks;SBM_CI
Cote d'Ivoire;813300;BeginningStocks;CTM_CI
Cote d'Ivoire;813800;BeginningStocks;PKM_CI
Cote d'Ivoire;2221000;BeginningStocks;PNS_CI
Cote d'Ivoire;2223000;BeginningStocks;CTS_CI
Cote d'Ivoire;2232000;BeginningStocks;PKS_CI
Cote d'Ivoire;4233000;BeginningStocks;CTO_CI
Cote d'Ivoire;4242000;BeginningStocks;CCO_CI
Cote d'Ivoire;4243000;BeginningStocks;PAO_CI
Cote d'Ivoire;4244000;BeginningStocks;PKO_CI
Cuba;440000;BeginningStocks;COR_CU
Cuba;813100;BeginningStocks;SBM_CU
Cuba;4232000;BeginningStocks;SBO_CU
Djibouti;4243000;BeginningStocks;PAO_DJ
Dominican Republic;410000;BeginningStocks;WHT_DO
Dominican Republic;440000;BeginningStocks;COR_DO
Dominican Republic;813100;BeginningStocks;SBM_DO
Dominican Republic;4232000;BeginningStocks;SBO_DO
Dominican Republic;4243000;BeginningStocks;PAO_DO
Ecuador;410000;BeginningStocks;WHT_EC
Ecuador;440000;BeginningStocks;COR_EC
Ecuador;813100;BeginningStocks;SBM_EC
Ecuador;814200;BeginningStocks;FIM_EC
Ecuador;2232000;BeginningStocks;PKS_EC
Ecuador;4232000;BeginningStocks;SBO_EC
Ecuador;4243000;BeginningStocks;PAO_EC
Ecuador;4244000;BeginningStocks;PKO_EC
Egypt;410000;BeginningStocks;WHT_EG
Egypt;440000;BeginningStocks;COR_EG
Egypt;813100;BeginningStocks;SBM_EG
Egypt;813500;BeginningStocks;SFM_EG
Egypt;2221000;BeginningStocks;PNS_EG
Egypt;2222000;BeginningStocks;SBS_EG
Egypt;2223000;BeginningStocks;CTS_EG
Egypt;2224000;BeginningStocks;SFS_EG
Egypt;4232000;BeginningStocks;SBO_EG
Egypt;4236000;BeginningStocks;SFO_EG
Egypt;4243000;BeginningStocks;PAO_EG
El Salvador;410000;BeginningStocks;WHT_SV
El Salvador;440000;BeginningStocks;COR_SV
El Salvador;813100;BeginningStocks;SBM_SV
El Salvador;4232000;BeginningStocks;SBO_SV
El Salvador;4243000;BeginningStocks;PAO_SV
Eritrea;410000;BeginningStocks;WHT_ER
Ethiopia;410000;BeginningStocks;WHT_ET
Ethiopia;440000;BeginningStocks;COR_ET
Ethiopia;2222000;BeginningStocks;SBS_ET
European Union;410000;BeginningStocks;WHT_EU
European Union;440000;BeginningStocks;COR_EU
European Union;813100;BeginningStocks;SBM_EU
European Union;813500;BeginningStocks;SFM_EU
European Union;813600;BeginningStocks;RPM_EU
European Union;813800;BeginningStocks;PKM_EU
European Union;2221000;BeginningStocks;PNS_EU
European Union;2222000;BeginningStocks;SBS_EU
European Union;2223000;BeginningStocks;CTS_EU
European Union;2224000;BeginningStocks;SFS_EU
European Union;2226000;BeginningStocks;RPS_EU
European Union;4232000;BeginningStocks;SBO_EU
European Union;4234000;BeginningStocks;PNO_EU
European Union;4235000;BeginningStocks;OLO_EU
European Union;4236000;BeginningStocks;SFO_EU
European Union;4239100;BeginningStocks;RPO_EU
European Union;4242000;BeginningStocks;CCO_EU
European Union;4243000;BeginningStocks;PAO_EU
European Union;4244000;BeginningStocks;PKO_EU
Faroe Islands;814200;BeginningStocks;FIM_FO
Fiji;410000;BeginningStocks;WHT_FJ
Gambia, The;2221000;BeginningStocks;PNS_GM
Gambia, The;4234000;BeginningStocks;PNO_GM
Georgia;410000;BeginningStocks;WHT_GE
Georgia;440000;BeginningStocks;COR_GE
Georgia;813100;BeginningStocks;SBM_GE
Ghana;410000;BeginningStocks;WHT_GH
Ghana;440000;BeginningStocks;COR_GH
Ghana;813100;BeginningStocks;SBM_GH
Ghana;813800;BeginningStocks;PKM_GH
Ghana;2221000;BeginningStocks;PNS_GH
Ghana;2222000;BeginningStocks;SBS_GH
Ghana;4232000;BeginningStocks;SBO_GH
Ghana;4243000;BeginningStocks;PAO_GH
Guatemala;410000;BeginningStocks;WHT_GT
Guatemala;440000;BeginningStocks;COR_GT
Guatemala;813100;BeginningStocks;SBM_GT
Guatemala;813200;BeginningStocks;PNM_GT
Guatemala;813800;BeginningStocks;PKM_GT
Guatemala;2221000;BeginningStocks;PNS_GT
Guatemala;2222000;BeginningStocks;SBS_GT
Guatemala;4232000;BeginningStocks;SBO_GT
Guatemala;4234000;BeginningStocks;PNO_GT
Guatemala;4236000;BeginningStocks;SFO_GT
Guatemala;4243000;BeginningStocks;PAO_GT
Guatemala;4244000;BeginningStocks;PKO_GT
Guinea;410000;BeginningStocks;WHT_GN
Guinea;440000;BeginningStocks;COR_GN
Guinea;4243000;BeginningStocks;PAO_GN
Guyana;410000;BeginningStocks;WHT_GY
Guyana;813100;BeginningStocks;SBM_GY
Haiti;410000;BeginningStocks;WHT_HT
Haiti;4232000;BeginningStocks;SBO_HT
Haiti;4243000;BeginningStocks;PAO_HT
Honduras;410000;BeginningStocks;WHT_HN
Honduras;440000;BeginningStocks;COR_HN
Honduras;813100;BeginningStocks;SBM_HN
Honduras;813800;BeginningStocks;PKM_HN
Honduras;4243000;BeginningStocks;PAO_HN
Honduras;4244000;BeginningStocks;PKO_HN
Hong Kong;2221000;BeginningStocks;PNS_HK
Hong Kong;4232000;BeginningStocks;SBO_HK
Hong Kong;4234000;BeginningStocks;PNO_HK
Hong Kong;4239100;BeginningStocks;RPO_HK
Iceland;814200;BeginningStocks;FIM_IS
India;410000;BeginningStocks;WHT_IN
India;440000;BeginningStocks;COR_IN
India;813100;BeginningStocks;SBM_IN
India;813600;BeginningStocks;RPM_IN
India;813700;BeginningStocks;CPM_IN
India;813800;BeginningStocks;PKM_IN
India;2221000;BeginningStocks;PNS_IN
India;2222000;BeginningStocks;SBS_IN
India;2223000;BeginningStocks;CTS_IN
India;2226000;BeginningStocks;RPS_IN
India;2231000;BeginningStocks;CPO_IN
India;2232000;BeginningStocks;PKS_IN
India;4232000;BeginningStocks;SBO_IN
India;4233000;BeginningStocks;CTO_IN
India;4234000;BeginningStocks;PNO_IN
India;4236000;BeginningStocks;SFO_IN
India;4239100;BeginningStocks;RPO_IN
India;4242000;BeginningStocks;CCO_IN
India;4243000;BeginningStocks;PAO_IN
India;4244000;BeginningStocks;PKO_IN
Indonesia;410000;BeginningStocks;WHT_ID
Indonesia;440000;BeginningStocks;COR_ID
Indonesia;813100;BeginningStocks;SBM_ID
Indonesia;813200;BeginningStocks;PNM_ID
Indonesia;813600;BeginningStocks;RPM_ID
Indonesia;813700;BeginningStocks;CPM_ID
Indonesia;813800;BeginningStocks;PKM_ID
Indonesia;814200;BeginningStocks;FIM_ID
Indonesia;2221000;BeginningStocks;PNS_ID
Indonesia;2222000;BeginningStocks;SBS_ID
Indonesia;2231000;BeginningStocks;CPO_ID
Indonesia;2232000;BeginningStocks;PKS_ID
Indonesia;4239100;BeginningStocks;RPO_ID
Indonesia;4242000;BeginningStocks;CCO_ID
Indonesia;4243000;BeginningStocks;PAO_ID
Indonesia;4244000;BeginningStocks;PKO_ID
Iran;410000;BeginningStocks;WHT_IR
Iran;440000;BeginningStocks;COR_IR
Iran;813100;BeginningStocks;SBM_IR
Iran;813600;BeginningStocks;RPM_IR
Iran;2222000;BeginningStocks;SBS_IR
Iran;2224000;BeginningStocks;SFS_IR
Iran;4232000;BeginningStocks;SBO_IR
Iran;4236000;BeginningStocks;SFO_IR
Iran;4239100;BeginningStocks;RPO_IR
Iran;4243000;BeginningStocks;PAO_IR
Iraq;410000;BeginningStocks;WHT_IQ
Iraq;440000;BeginningStocks;COR_IQ
Iraq;813100;BeginningStocks;SBM_IQ
Iraq;4236000;BeginningStocks;SFO_IQ
Iraq;4243000;BeginningStocks;PAO_IQ
Israel;410000;BeginningStocks;WHT_IL
Israel;440000;BeginningStocks;COR_IL
Israel;813100;BeginningStocks;SBM_IL
Israel;813600;BeginningStocks;RPM_IL
Israel;2222000;BeginningStocks;SBS_IL
Israel;2224000;BeginningStocks;SFS_IL
Israel;2226000;BeginningStocks;RPS_IL
Israel;4232000;BeginningStocks;SBO_IL
Israel;4235000;BeginningStocks;OLO_IL
Israel;4236000;BeginningStocks;SFO_IL
Israel;4239100;BeginningStocks;RPO_IL
Jamaica;440000;BeginningStocks;COR_JM
Jamaica;813100;BeginningStocks;SBM_JM
Jamaica;4232000;BeginningStocks;SBO_JM
Japan;410000;BeginningStocks;WHT_JP
Japan;440000;BeginningStocks;COR_JP
Japan;813100;BeginningStocks;SBM_JP
Japan;813600;BeginningStocks;RPM_JP
Japan;813700;BeginningStocks;CPM_JP
Japan;814200;BeginningStocks;FIM_JP
Japan;2221000;BeginningStocks;PNS_JP
Japan;2222000;BeginningStocks;SBS_JP
Japan;2223000;BeginningStocks;CTS_JP
Japan;2226000;BeginningStocks;RPS_JP
Japan;4232000;BeginningStocks;SBO_JP
Japan;4235000;BeginningStocks;OLO_JP
Japan;4236000;BeginningStocks;SFO_JP
Japan;4239100;BeginningStocks;RPO_JP
Japan;4243000;BeginningStocks;PAO_JP
Jordan;410000;BeginningStocks;WHT_JO
Jordan;440000;BeginningStocks;COR_JO
Jordan;813100;BeginningStocks;SBM_JO
Jordan;4232000;BeginningStocks;SBO_JO
Jordan;4235000;BeginningStocks;OLO_JO
Jordan;4236000;BeginningStocks;SFO_JO
Jordan;4243000;BeginningStocks;PAO_JO
Kazakhstan;410000;BeginningStocks;WHT_KZ
Kazakhstan;440000;BeginningStocks;COR_KZ
Kazakhstan;813100;BeginningStocks;SBM_KZ
Kazakhstan;813300;BeginningStocks;CTM_KZ
Kazakhstan;813500;BeginningStocks;SFM_KZ
Kazakhstan;813600;BeginningStocks;RPM_KZ
Kazakhstan;2222000;BeginningStocks;SBS_KZ
Kazakhstan;2224000;BeginningStocks;SFS_KZ
Kazakhstan;2226000;BeginningStocks;RPS_KZ
Kazakhstan;4232000;BeginningStocks;SBO_KZ
Kazakhstan;4233000;BeginningStocks;CTO_KZ
Kazakhstan;4236000;BeginningStocks;SFO_KZ
Kazakhstan;4239100;BeginningStocks;RPO_KZ
Kenya;410000;BeginningStocks;WHT_KE
Kenya;440000;BeginningStocks;COR_KE
Kenya;813100;BeginningStocks;SBM_KE
Kenya;4243000;BeginningStocks;PAO_KE
Korea, North;813100;BeginningStocks;SBM_KR
Korea, North;2222000;BeginningStocks;SBS_KR
Korea, North;4232000;BeginningStocks;SBO_KR
Korea, North;4243000;BeginningStocks;PAO_KR
Korea, South;410000;BeginningStocks;WHT_KP
Korea, South;440000;BeginningStocks;COR_KP
Korea, South;813100;BeginningStocks;SBM_KP
Korea, South;813600;BeginningStocks;RPM_KP
Korea, South;813700;BeginningStocks;CPM_KP
Korea, South;814200;BeginningStocks;FIM_KP
Korea, South;2221000;BeginningStocks;PNS_KP
Korea, South;2222000;BeginningStocks;SBS_KP
Korea, South;2226000;BeginningStocks;RPS_KP
Korea, South;4232000;BeginningStocks;SBO_KP
Korea, South;4239100;BeginningStocks;RPO_KP
Korea, South;4243000;BeginningStocks;PAO_KP
Kuwait;440000;BeginningStocks;COR_KW
Kuwait;4243000;BeginningStocks;PAO_KW
Kyrgyzstan;410000;BeginningStocks;WHT_KG
Kyrgyzstan;440000;BeginningStocks;COR_KG
Laos;440000;BeginningStocks;COR_LA
Lebanon;410000;BeginningStocks;WHT_LB
Lebanon;440000;BeginningStocks;COR_LB
Lebanon;813100;BeginningStocks;SBM_LB
Lebanon;2222000;BeginningStocks;SBS_LB
Lebanon;4232000;BeginningStocks;SBO_LB
Lebanon;4235000;BeginningStocks;OLO_LB
Lebanon;4236000;BeginningStocks;SFO_LB
Liberia;4243000;BeginningStocks;PAO_LR
Libya;410000;BeginningStocks;WHT_LY
Libya;440000;BeginningStocks;COR_LY
Libya;813100;BeginningStocks;SBM_LY
Libya;4235000;BeginningStocks;OLO_LY
Libya;4236000;BeginningStocks;SFO_LY
Madagascar;440000;BeginningStocks;COR_MG
Madagascar;4232000;BeginningStocks;SBO_MG
Malawi;410000;BeginningStocks;WHT_MW
Malawi;440000;BeginningStocks;COR_MW
Malawi;2221000;BeginningStocks;PNS_MW
Malaysia;410000;BeginningStocks;WHT_MY
Malaysia;440000;BeginningStocks;COR_MY
Malaysia;813100;BeginningStocks;SBM_MY
Malaysia;813800;BeginningStocks;PKM_MY
Malaysia;814200;BeginningStocks;FIM_MY
Malaysia;2221000;BeginningStocks;PNS_MY
Malaysia;2222000;BeginningStocks;SBS_MY
Malaysia;2232000;BeginningStocks;PKS_MY
Malaysia;4232000;BeginningStocks;SBO_MY
Malaysia;4234000;BeginningStocks;PNO_MY
Malaysia;4242000;BeginningStocks;CCO_MY
Malaysia;4243000;BeginningStocks;PAO_MY
Malaysia;4244000;BeginningStocks;PKO_MY
Mali;410000;BeginningStocks;WHT_ML
Mali;440000;BeginningStocks;COR_ML
Mali;2221000;BeginningStocks;PNS_ML
Mali;2223000;BeginningStocks;CTS_ML
Mali;4233000;BeginningStocks;CTO_ML
Mauritania;410000;BeginningStocks;WHT_MR
Mauritania;4243000;BeginningStocks;PAO_MR
Mauritius;410000;BeginningStocks;WHT_MU
Mauritius;4232000;BeginningStocks;SBO_MU
Mexico;410000;BeginningStocks;WHT_MX
Mexico;440000;BeginningStocks;COR_MX
Mexico;813100;BeginningStocks;SBM_MX
Mexico;813600;BeginningStocks;RPM_MX
Mexico;814200;BeginningStocks;FIM_MX
Mexico;2221000;BeginningStocks;PNS_MX
Mexico;2222000;BeginningStocks;SBS_MX
Mexico;2223000;BeginningStocks;CTS_MX
Mexico;2224000;BeginningStocks;SFS_MX
Mexico;2226000;BeginningStocks;RPS_MX
Mexico;2231000;BeginningStocks;CPO_MX
Mexico;4232000;BeginningStocks;SBO_MX
Mexico;4233000;BeginningStocks;CTO_MX
Mexico;4235000;BeginningStocks;OLO_MX
Mexico;4236000;BeginningStocks;SFO_MX
Mexico;4239100;BeginningStocks;RPO_MX
Mexico;4242000;BeginningStocks;CCO_MX
Mexico;4243000;BeginningStocks;PAO_MX
Moldova;410000;BeginningStocks;WHT_MD
Moldova;440000;BeginningStocks;COR_MD
Moldova;813500;BeginningStocks;SFM_MD
Moldova;2224000;BeginningStocks;SFS_MD
Moldova;2226000;BeginningStocks;RPS_MD
Moldova;4236000;BeginningStocks;SFO_MD
Morocco;410000;BeginningStocks;WHT_MA
Morocco;440000;BeginningStocks;COR_MA
Morocco;813100;BeginningStocks;SBM_MA
Morocco;813500;BeginningStocks;SFM_MA
Morocco;813600;BeginningStocks;RPM_MA
Morocco;814200;BeginningStocks;FIM_MA
Morocco;2221000;BeginningStocks;PNS_MA
Morocco;4232000;BeginningStocks;SBO_MA
Morocco;4235000;BeginningStocks;OLO_MA
Morocco;4236000;BeginningStocks;SFO_MA
Morocco;4239100;BeginningStocks;RPO_MA
Mozambique;410000;BeginningStocks;WHT_MZ
Mozambique;440000;BeginningStocks;COR_MZ
Mozambique;2221000;BeginningStocks;PNS_MZ
Mozambique;2223000;BeginningStocks;CTS_MZ
Mozambique;4243000;BeginningStocks;PAO_MZ
Namibia;410000;BeginningStocks;WHT_NA
Namibia;440000;BeginningStocks;COR_NA
Nepal;440000;BeginningStocks;COR_NP
New Zealand;410000;BeginningStocks;WHT_NZ
New Zealand;440000;BeginningStocks;COR_NZ
New Zealand;813100;BeginningStocks;SBM_NZ
New Zealand;813800;BeginningStocks;PKM_NZ
New Zealand;4232000;BeginningStocks;SBO_NZ
New Zealand;4243000;BeginningStocks;PAO_NZ
Nicaragua;410000;BeginningStocks;WHT_NI
Nicaragua;440000;BeginningStocks;COR_NI
Nicaragua;813100;BeginningStocks;SBM_NI
Nicaragua;2221000;BeginningStocks;PNS_NI
Nicaragua;4232000;BeginningStocks;SBO_NI
Nicaragua;4234000;BeginningStocks;PNO_NI
Niger;410000;BeginningStocks;WHT_NE
Niger;2221000;BeginningStocks;PNS_NE
Nigeria;410000;BeginningStocks;WHT_NG
Nigeria;440000;BeginningStocks;COR_NG
Nigeria;813100;BeginningStocks;SBM_NG
Nigeria;2221000;BeginningStocks;PNS_NG
Nigeria;2222000;BeginningStocks;SBS_NG
Nigeria;2223000;BeginningStocks;CTS_NG
Nigeria;2232000;BeginningStocks;PKS_NG
Nigeria;4232000;BeginningStocks;SBO_NG
Nigeria;4243000;BeginningStocks;PAO_NG
Nigeria;4244000;BeginningStocks;PKO_NG
North Macedonia;410000;BeginningStocks;WHT_MK
North Macedonia;440000;BeginningStocks;COR_MK
North Macedonia;813100;BeginningStocks;SBM_MK
North Macedonia;2224000;BeginningStocks;SFS_MK
Norway;410000;BeginningStocks;WHT_NO
Norway;813100;BeginningStocks;SBM_NO
Norway;813500;BeginningStocks;SFM_NO
Norway;813600;BeginningStocks;RPM_NO
Norway;814200;BeginningStocks;FIM_NO
Norway;2222000;BeginningStocks;SBS_NO
Norway;4232000;BeginningStocks;SBO_NO
Norway;4236000;BeginningStocks;SFO_NO
Norway;4239100;BeginningStocks;RPO_NO
Oman;410000;BeginningStocks;WHT_OM
Oman;440000;BeginningStocks;COR_OM
Oman;4243000;BeginningStocks;PAO_OM
Pakistan;410000;BeginningStocks;WHT_PK
Pakistan;440000;BeginningStocks;COR_PK
Pakistan;813100;BeginningStocks;SBM_PK
Pakistan;813300;BeginningStocks;CTM_PK
Pakistan;813600;BeginningStocks;RPM_PK
Pakistan;2221000;BeginningStocks;PNS_PK
Pakistan;2222000;BeginningStocks;SBS_PK
Pakistan;2223000;BeginningStocks;CTS_PK
Pakistan;2224000;BeginningStocks;SFS_PK
Pakistan;2226000;BeginningStocks;RPS_PK
Pakistan;4232000;BeginningStocks;SBO_PK
Pakistan;4233000;BeginningStocks;CTO_PK
Pakistan;4236000;BeginningStocks;SFO_PK
Pakistan;4239100;BeginningStocks;RPO_PK
Pakistan;4243000;BeginningStocks;PAO_PK
Panama;410000;BeginningStocks;WHT_PA
Panama;440000;BeginningStocks;COR_PA
Panama;813100;BeginningStocks;SBM_PA
Panama;2222000;BeginningStocks;SBS_PA
Panama;4232000;BeginningStocks;SBO_PA
Papua New Guinea;410000;BeginningStocks;WHT_PG
Papua New Guinea;813700;BeginningStocks;CPM_PG
Papua New Guinea;2231000;BeginningStocks;CPO_PG
Papua New Guinea;4242000;BeginningStocks;CCO_PG
Papua New Guinea;4243000;BeginningStocks;PAO_PG
Paraguay;410000;BeginningStocks;WHT_PY
Paraguay;440000;BeginningStocks;COR_PY
Paraguay;813100;BeginningStocks;SBM_PY
Paraguay;813300;BeginningStocks;CTM_PY
Paraguay;813500;BeginningStocks;SFM_PY
Paraguay;813600;BeginningStocks;RPM_PY
Paraguay;2222000;BeginningStocks;SBS_PY
Paraguay;2223000;BeginningStocks;CTS_PY
Paraguay;2224000;BeginningStocks;SFS_PY
Paraguay;2226000;BeginningStocks;RPS_PY
Paraguay;4232000;BeginningStocks;SBO_PY
Paraguay;4233000;BeginningStocks;CTO_PY
Paraguay;4236000;BeginningStocks;SFO_PY
Paraguay;4239100;BeginningStocks;RPO_PY
Peru;410000;BeginningStocks;WHT_PE
Peru;440000;BeginningStocks;COR_PE
Peru;813100;BeginningStocks;SBM_PE
Peru;814200;BeginningStocks;FIM_PE
Peru;2222000;BeginningStocks;SBS_PE
Peru;4232000;BeginningStocks;SBO_PE
Peru;4236000;BeginningStocks;SFO_PE
Peru;4243000;BeginningStocks;PAO_PE
Philippines;410000;BeginningStocks;WHT_PH
Philippines;440000;BeginningStocks;COR_PH
Philippines;813100;BeginningStocks;SBM_PH
Philippines;813700;BeginningStocks;CPM_PH
Philippines;814200;BeginningStocks;FIM_PH
Philippines;2221000;BeginningStocks;PNS_PH
Philippines;2222000;BeginningStocks;SBS_PH
Philippines;2231000;BeginningStocks;CPO_PH
Philippines;4232000;BeginningStocks;SBO_PH
Philippines;4242000;BeginningStocks;CCO_PH
Philippines;4243000;BeginningStocks;PAO_PH
Philippines;4244000;BeginningStocks;PKO_PH
Russia;410000;BeginningStocks;WHT_RU
Russia;440000;BeginningStocks;COR_RU
Russia;813100;BeginningStocks;SBM_RU
Russia;813500;BeginningStocks;SFM_RU
Russia;813600;BeginningStocks;RPM_RU
Russia;814200;BeginningStocks;FIM_RU
Russia;2221000;BeginningStocks;PNS_RU
Russia;2222000;BeginningStocks;SBS_RU
Russia;2224000;BeginningStocks;SFS_RU
Russia;2226000;BeginningStocks;RPS_RU
Russia;4232000;BeginningStocks;SBO_RU
Russia;4236000;BeginningStocks;SFO_RU
Russia;4239100;BeginningStocks;RPO_RU
Russia;4243000;BeginningStocks;PAO_RU
Russia;4244000;BeginningStocks;PKO_RU
Rwanda;410000;BeginningStocks;WHT_RW
Rwanda;440000;BeginningStocks;COR_RW
Rwanda;4243000;BeginningStocks;PAO_RW
Saudi Arabia;410000;BeginningStocks;WHT_SA
Saudi Arabia;440000;BeginningStocks;COR_SA
Saudi Arabia;813100;BeginningStocks;SBM_SA
Saudi Arabia;2222000;BeginningStocks;SBS_SA
Saudi Arabia;4232000;BeginningStocks;SBO_SA
Saudi Arabia;4235000;BeginningStocks;OLO_SA
Saudi Arabia;4236000;BeginningStocks;SFO_SA
Saudi Arabia;4243000;BeginningStocks;PAO_SA
Saudi Arabia;4244000;BeginningStocks;PKO_SA
Senegal;410000;BeginningStocks;WHT_SN
Senegal;440000;BeginningStocks;COR_SN
Senegal;2221000;BeginningStocks;PNS_SN
Senegal;4232000;BeginningStocks;SBO_SN
Senegal;4234000;BeginningStocks;PNO_SN
Senegal;4243000;BeginningStocks;PAO_SN
Serbia;410000;BeginningStocks;WHT_RS
Serbia;440000;BeginningStocks;COR_RS
Serbia;813100;BeginningStocks;SBM_RS
Serbia;813500;BeginningStocks;SFM_RS
Serbia;2222000;BeginningStocks;SBS_RS
Serbia;2224000;BeginningStocks;SFS_RS
Serbia;4232000;BeginningStocks;SBO_RS
Serbia;4236000;BeginningStocks;SFO_RS
Singapore;410000;BeginningStocks;WHT_SG
Singapore;813100;BeginningStocks;SBM_SG
Singapore;2221000;BeginningStocks;PNS_SG
Singapore;4242000;BeginningStocks;CCO_SG
Singapore;4243000;BeginningStocks;PAO_SG
Singapore;4244000;BeginningStocks;PKO_SG
Solomon Islands;2231000;BeginningStocks;CPO_SB
South Africa;410000;BeginningStocks;WHT_ZA
South Africa;440000;BeginningStocks;COR_ZA
South Africa;813100;BeginningStocks;SBM_ZA
South Africa;813500;BeginningStocks;SFM_ZA
South Africa;813600;BeginningStocks;RPM_ZA
South Africa;814200;BeginningStocks;FIM_ZA
South Africa;2221000;BeginningStocks;PNS_ZA
South Africa;2222000;BeginningStocks;SBS_ZA
South Africa;2224000;BeginningStocks;SFS_ZA
South Africa;2226000;BeginningStocks;RPS_ZA
South Africa;4232000;BeginningStocks;SBO_ZA
South Africa;4233000;BeginningStocks;CTO_ZA
South Africa;4236000;BeginningStocks;SFO_ZA
South Africa;4239100;BeginningStocks;RPO_ZA
South Africa;4243000;BeginningStocks;PAO_ZA
South Africa;4244000;BeginningStocks;PKO_ZA
Sri Lanka;410000;BeginningStocks;WHT_LK
Sri Lanka;440000;BeginningStocks;COR_LK
Sri Lanka;813100;BeginningStocks;SBM_LK
Sri Lanka;813700;BeginningStocks;CPM_LK
Sri Lanka;4242000;BeginningStocks;CCO_LK
Sri Lanka;4243000;BeginningStocks;PAO_LK
Sudan;410000;BeginningStocks;WHT_SD
Sudan;813200;BeginningStocks;PNM_SD
Sudan;2221000;BeginningStocks;PNS_SD
Sudan;2223000;BeginningStocks;CTS_SD
Sudan;4234000;BeginningStocks;PNO_SD
Switzerland;410000;BeginningStocks;WHT_CH
Switzerland;440000;BeginningStocks;COR_CH
Switzerland;813100;BeginningStocks;SBM_CH
Switzerland;813500;BeginningStocks;SFM_CH
Switzerland;813600;BeginningStocks;RPM_CH
Switzerland;4239100;BeginningStocks;RPO_CH
Switzerland;4243000;BeginningStocks;PAO_CH
Syria;410000;BeginningStocks;WHT_SY
Syria;440000;BeginningStocks;COR_SY
Syria;813100;BeginningStocks;SBM_SY
Syria;2222000;BeginningStocks;SBS_SY
Syria;2223000;BeginningStocks;CTS_SY
Syria;4232000;BeginningStocks;SBO_SY
Syria;4235000;BeginningStocks;OLO_SY
Syria;4236000;BeginningStocks;SFO_SY
Taiwan;410000;BeginningStocks;WHT_TW
Taiwan;440000;BeginningStocks;COR_TW
Taiwan;813100;BeginningStocks;SBM_TW
Taiwan;2221000;BeginningStocks;PNS_TW
Taiwan;2222000;BeginningStocks;SBS_TW
Taiwan;4232000;BeginningStocks;SBO_TW
Taiwan;4236000;BeginningStocks;SFO_TW
Taiwan;4243000;BeginningStocks;PAO_TW
Tajikistan;410000;BeginningStocks;WHT_TJ
Tajikistan;440000;BeginningStocks;COR_TJ
Tajikistan;813300;BeginningStocks;CTM_TJ
Tajikistan;2223000;BeginningStocks;CTS_TJ
Tajikistan;4233000;BeginningStocks;CTO_TJ
Tanzania;410000;BeginningStocks;WHT_TZ
Tanzania;440000;BeginningStocks;COR_TZ
Tanzania;2221000;BeginningStocks;PNS_TZ
Tanzania;4232000;BeginningStocks;SBO_TZ
