id,Código_Produto,Classificação,Subproduto,Local,Fetch_Status,bolsa,roda,fonte,tav,subtav,decimais,correlatos,empresa,contrato,subproduto_id,entcode,nome,longo,descr,codf,bd,palavras,habilitado,lote,rep,vln,dia,freq,dex,inserido,alterado,created_at,updated_at
697,D_COPR_PNG_BR,Milho,"Corn Grain",Paranaguá,Success,2,50,3,T,PR,2,10,,,359,PRPR019299,"Corn Paranagua","DATAGRO Daily Corn Price BRL/Bg 60Kg Paranagua Parana Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Paranagua Parana Brazil",D_COPR_PNG_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:36:50.000000Z
698,D_COPR_PRG_BR,Milho,"Corn Grain",Paragominas,Success,2,50,3,T,PR,2,10,,,359,,"Corn Paragominas","DATAGRO Daily Corn Price BRL/Bg 60Kg Paragominas Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Paragominas Brazil",D_COPR_PRG_BR,,,1,0,5,0,0,D,,"2021-07-26 03:02:20","2022-05-18 23:33:44",,2023-11-23T21:36:52.000000Z
699,D_COPR_PRL_BR,Milho,"Corn Grain","Primavera Do Leste",Success,2,50,3,T,PR,2,10,,,359,PRPR019290,"Corn Primavera L","DATAGRO Daily Corn Price BRL/Bg 60Kg Primavera do Leste Mato Grosso Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Primavera do Leste Mato Grosso Brazil",D_COPR_PRL_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:36:58.000000Z
700,D_COPR_PTR_BR,Milho,"Corn Grain",Patrocínio,Success,2,50,3,T,PR,2,10,,,359,PRPR019282,"Corn Patrocinio","DATAGRO Daily Corn Price BRL/Bg 60Kg Patrocinio Minas Gerais Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Patrocinio Minas Gerais Brazil",D_COPR_PTR_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:04.000000Z
701,D_COPR_QRN_BR,Milho,"Corn Grain",Querência,Success,2,50,3,T,PR,2,10,,,359,PRPR019291,"Corn Querencia","DATAGRO Daily Corn Price BRL/Bg 60Kg Querencia Mato Grosso Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Querencia Mato Grosso Brazil",D_COPR_QRN_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:10.000000Z
702,D_COPR_ROO_BR,Milho,"Corn Grain",Rondonópolis,Success,2,50,3,T,PR,2,10,,,359,PRPR018271,"Corn Rondonopolis","DATAGRO Daily Corn Price BRL/Bg 60Kg Rondonopolis Mato Grosso Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Rondonopolis Mato Grosso Brazil",D_COPR_ROO_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:16.000000Z
703,D_COPR_RVD_BR,Milho,"Corn Grain","Rio Verde",Success,2,50,3,T,PR,2,10,,,359,PRPR018276,"Corn Rio Verde","DATAGRO Daily Corn Price BRL/Bg 60Kg Rio Verde Goias Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Rio Verde Goias Brazil",D_COPR_RVD_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:21.000000Z
704,D_COPR_SAN_BR,Milho,"Corn Grain",Santos,Success,2,50,3,T,PR,2,10,,,359,PRPR019310,"Corn Santos","DATAGRO Daily Corn Price BRL/Bg 60Kg Santos Sao Paulo Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Santos Sao Paulo Brazil",D_COPR_SAN_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:27.000000Z
705,D_COPR_SGO_BR,Milho,"Corn Grain","São Gabriel Do Oeste",Success,2,50,3,T,PR,2,10,,,359,PRPR019285,"Corn Sao Gabriel O","DATAGRO Daily Corn Price BRL/Bg 60Kg Sao Gabriel do Oeste Mato Grosso do Sul Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Sao Gabriel do Oeste Mato Grosso do Sul Brazil",D_COPR_SGO_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:33.000000Z
706,D_COPR_SMT_BR,Milho,"Corn Grain",Sorriso,Success,2,50,3,T,PR,2,10,,,359,PRPR019293,"Corn Sorriso","DATAGRO Daily Corn Price BRL/Bg 60Kg Sorriso Mato Grosso Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Sorriso Mato Grosso Brazil",D_COPR_SMT_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:40.000000Z
707,D_COPR_SPZ_BR,Milho,"Corn Grain",Sapezal,Success,2,50,3,T,PR,2,10,,,359,PRPR019292,"Corn Sapezal","DATAGRO Daily Corn Price BRL/Bg 60Kg Sapezal Mato Grosso Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Sapezal Mato Grosso Brazil",D_COPR_SPZ_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:46.000000Z
708,D_COPR_SRS_BR,Milho,"Corn Grain","Santa Rosa",Success,2,50,3,T,PR,2,10,,,359,PRPR019303,"Corn Santa Rosa","DATAGRO Daily Corn Price BRL/Bg 60Kg Santa Rosa Rio Grande do Sul Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Santa Rosa Rio Grande do Sul Brazil",D_COPR_SRS_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:37:53.000000Z
709,D_COPR_UDI_BR,Milho,"Corn Grain",Uberlândia,Success,2,50,3,T,PR,2,10,,,359,PRPR018272,"Corn Uberlandia","DATAGRO Daily Corn Price BRL/Bg 60Kg Uberlandia Minas Gerais Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Uberlandia Minas Gerais Brazil",D_COPR_UDI_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:38:00.000000Z
710,D_COPR_UNB_BR,Milho,"Corn Grain",Unaí,Success,2,50,3,T,PR,2,10,,,359,PRPR019281,"Corn Unai","DATAGRO Daily Corn Price BRL/Bg 60Kg Unai Minas Gerais Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Unai Minas Gerais Brazil",D_COPR_UNB_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:38:07.000000Z
711,D_COPR_URC_BR,Milho,"Corn Grain",Uruçuí,Success,2,50,3,T,PR,2,10,,,359,PRPR019295,"Corn Urucui","DATAGRO Daily Corn Price BRL/Bg 60Kg Urucui Piaui Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Urucui Piaui Brazil",D_COPR_URC_BR,,,1,,5,,0,D,,"2020-02-19 20:27:38","2022-05-18 23:33:44",,2023-11-23T21:38:12.000000Z
712,D_COPR_XAP_BR,Milho,"Corn Grain",Chapecó,Success,2,50,3,T,PR,2,10,,,359,PRPR019305,"Corn Chapeco","DATAGRO Daily Corn Price BRL/Bg 60Kg Chapeco Santa Catarina Brazil","DATAGRO Daily Corn Price BRL/Bg 60Kg Chapeco Santa Catarina Brazil",,,,1,,5,,0,D,,"2023-06-23 20:50:28","2023-06-23 20:50:28",,2023-11-23T21:38:13.000000Z
713,D_EtD6As_US_2018,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRAS019521,"Corn Ethanol Rin D6 2018 Ask","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Ask USD/GAL USA",D_EtD6As_US_2018,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:13.000000Z
714,D_EtD6As_US_2019,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRAS019533,"Corn Ethanol Rin D6 2019 Ask","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Ask USD/GAL USA",D_EtD6As_US_2019,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:14.000000Z
715,D_EtD6As_US_2020,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRAS019614,"Corn Ethanol Rin D6 2020 Ask","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Ask USD/GAL USA",D_EtD6As_US_2020,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:14.000000Z
716,D_EtD6As_US_2021,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2021 Ask","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Ask USD/GAL USA",,,,1,,0,,0,D,,"2021-09-14 12:13:01","2021-09-14 12:13:01",,2023-11-23T21:38:15.000000Z
717,D_EtD6As_US_2022,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2022 Ask","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Ask USD/GAL USA",,,,1,0,0,0,0,D,0000-00-00,"0000-00-00 00:00:00","2022-01-03 13:56:32",,2023-11-23T21:38:32.000000Z
718,D_EtD6As_US_2023,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2023 Ask","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Ask USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Ask USD/GAL USA",,,,1,0,0,0,0,D,,"2022-09-15 19:21:46","2022-09-15 19:21:46",,2023-11-23T21:38:32.000000Z
719,D_EtD6Bi_US_2018,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRBI019522,"Corn Ethanol Rin D6 2018 Bid","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Bid USD/GAL USA",D_EtD6Bi_US_2018,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:33.000000Z
720,D_EtD6Bi_US_2019,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRBI019534,"Corn Ethanol Rin D6 2019 Bid","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Bid USD/GAL USA",D_EtD6Bi_US_2019,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:33.000000Z
721,D_EtD6Bi_US_2020,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRBI019615,"Corn Ethanol Rin D6 2020 Bid","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Bid USD/GAL USA",D_EtD6Bi_US_2020,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:34.000000Z
722,D_EtD6Bi_US_2021,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2021 Bid","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Bid USD/GAL USA",,,,1,,0,,0,D,,"2021-09-14 12:13:01","2021-09-14 12:13:01",,2023-11-23T21:38:34.000000Z
723,D_EtD6Bi_US_2022,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2022 Bid","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Bid USD/GAL USA",,,,1,0,0,0,0,D,0000-00-00,"0000-00-00 00:00:00","2022-01-03 13:56:33",,2023-11-23T21:38:50.000000Z
724,D_EtD6Bi_US_2023,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2023 Bid","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Bid USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Bid USD/GAL USA",,,,1,0,0,0,0,D,,"2022-09-15 19:21:46","2022-09-15 19:21:46",,2023-11-23T21:38:51.000000Z
725,D_EtD6Pr_US_2018,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRPR019523,"Corn Ethanol Rin D6 2018 Price","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2018 Price Price USD/GAL USA",D_EtD6Pr_US_2018,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:51.000000Z
726,D_EtD6Pr_US_2019,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRPR019535,"Corn Ethanol Rin D6 2019 Price","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2019 Price Price USD/GAL USA",D_EtD6Pr_US_2019,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:52.000000Z
727,D_EtD6Pr_US_2020,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,PRPR019616,"Corn Ethanol Rin D6 2020 Price","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2020 Price Price USD/GAL USA",D_EtD6Pr_US_2020,,,1,,0,,0,D,,"2020-02-19 20:27:38","2020-04-22 21:23:43",,2023-11-23T21:38:52.000000Z
728,D_EtD6Pr_US_2021,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2021 Price","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2021 Price Price USD/GAL USA",,,,1,,0,,0,D,,"2021-09-14 12:13:01","2021-09-14 12:13:01",,2023-11-23T21:38:53.000000Z
729,D_EtD6Pr_US_2022,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2022 Price","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2022 Price Price USD/GAL USA",,,,1,0,0,0,0,D,0000-00-00,"0000-00-00 00:00:00","2022-01-03 13:56:33",,2023-11-23T21:39:08.000000Z
730,D_EtD6Pr_US_2023,Etanol,"Ethanol RIN D6",EUA,Success,2,50,3,T,,3,10,,,2122,,"Corn Ethanol Rin D6 2023 Price","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Price USD/GAL USA","DATAGRO Daily Corn Ethanol Rin D6 2023 Price Price USD/GAL USA",,,,1,0,0,0,0,D,,"2022-09-15 19:21:47","2022-09-15 19:21:47",,2023-11-23T21:39:09.000000Z
731,BLPR_ME,Pecuária,"Steer Bloodmeal",,Success,28,65,293,T,,2,10,,,1273,PRPR019427,"Blood Meal","Aboissa Weekly Price Blood Meal BRL/Metric Tonne Brazil","Aboissa Weekly Price Blood Meal BRL/Metric Tonne Brazil",BLPR_ME,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:39:10.000000Z
732,BOEX_BR,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,0,49,,,1261,,"Exportações de Bovinos Quantidade","SECEX Monthly Cattle Total Exports Tones","SECEX Monthly Cattle Total Exports Tones",BOEX_BR,BOEX_BR,,1,,,,0,M,,"2021-08-27 03:40:23","2021-08-31 19:18:34",,2023-11-23T21:39:10.000000Z
733,BOEX_BR_1,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,2,49,,,1261,,"Exportações de Bovinos Preço US$","SECEX Monthly Cattle Exports Price US$","SECEX Monthly Cattle Exports Price US$",BOEX_BR_1,BOEX_BR_1,,1,,,,0,M,,"2021-08-27 03:40:23","2021-08-31 19:18:34",,2023-11-23T21:39:11.000000Z
734,BOEX_BR_2,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,0,49,,,1261,,"Exportações de Bovinos Volume US$","SECEX Monthly Cattle Total Exports Total Volume US$","SECEX Monthly Cattle Total Exports Total Volume US$",BOEX_BR_2,BOEX_BR_2,,1,,,,0,M,,"2021-08-27 03:40:23","2022-08-26 20:20:38",,2023-11-23T21:39:12.000000Z
735,CaPr_Ms_BR,Pecuária,,"Mato Grosso do Sul",Success,25,61,12,T,,2,10,,,999,,"Bezerro MS","CEPEA Bezerro MS cabeça","CEPEA Daily Calf Price BRL/Head Mato Grosso do Sul Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:06",,2023-11-23T21:39:18.000000Z
736,CaPr_Sp_BR,Pecuária,,"São Paulo",Success,25,61,12,T,,2,10,,,999,,"Bezerro SP","CEPEA Bezerro SP cabeça","CEPEA Daily Calf Price BRL/Head Sao Paulo Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:06",,2023-11-23T21:39:21.000000Z
737,CePr_Sp_BR,Pecuária,,"São Paulo",Success,25,61,12,T,,2,10,,,999,,"Boi SP","CEPEA Boi SP arroba","CEPEA Daily Cattle Price BRL/@ Sao Paulo Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:06",,2023-11-23T21:39:26.000000Z
738,CEPRAV_SP_BR,Pecuária,,"São Paulo",Success,25,61,12,T,,2,10,,,999,,"Boi Futuro SP","CEPEA Boi Futuro SP arroba","CEPEA Daily Cattle Average Forward Price BRL/@ Sao Paulo Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:06",,2023-11-23T21:39:31.000000Z
739,ChCCPr_Sp_BR,Pecuária,,"São Paulo",Success,25,61,12,T,,2,10,,,999,,"Frango SP","CEPEA Frango SP kg","CEPEA Daily Chicken Cold Chicken Price BRL/kg Sao Paulo Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:07",,2023-11-23T21:39:37.000000Z
740,ChChPr_Sp_BR,Pecuária,,"São Paulo",Success,25,61,12,T,,2,10,,,999,,"Frango Cong SP","CEPEA Frango Cong SP kg","CEPEA Daily Chicken Frozen Chicken Price BRL/kg Sao Paulo Brazil",,,,1,,,,1,D,,"2019-09-24 11:49:45","2022-01-26 14:44:07",,2023-11-23T21:39:42.000000Z
741,CHEX_BR,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,0,49,,,1261,,"Exportações de Frangos Quantidade","SECEX Monthly Chicken Total Exports Tones","SECEX Monthly Chicken Total Exports Tones",CHEX_BR,CHEX_BR,,1,,,,0,M,,"2021-08-31 19:16:47","2021-08-31 19:18:33",,2023-11-23T21:39:44.000000Z
742,CHEX_BR_1,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,2,49,,,1261,,"Exportações de Frangos Preço US$","SECEX Monthly Chicken Exports Price US$","SECEX Monthly Chicken Exports Price US$",CHEX_BR_1,CHEX_BR_1,,1,,,,0,M,,"2021-08-31 19:16:47","2021-08-31 19:18:33",,2023-11-23T21:39:45.000000Z
743,CHEX_BR_2,Pecuária,"Slaughter Cattle",,Success,2,50,3,T,,0,49,,,1261,,"Exportações de Frangos Volume US$","SECEX Monthly Chicken Total Exports Total Volume US$","SECEX Monthly Chicken Total Exports Total Volume US$",CHEX_BR_2,CHEX_BR_2,,1,,,,0,M,,"2021-08-31 19:16:47","2022-08-26 20:21:56",,2023-11-23T21:39:45.000000Z
744,CHPR_FT,Pecuária,,,Success,28,65,293,T,,2,10,,,999,PRPR019470,"Chicken Fat","Aboissa Weekly Price Chicken Fat BRL/Metric Tonne Brazil","Aboissa Weekly Price Chicken Fat BRL/Metric Tonne Brazil",CHPR_FT,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:39:46.000000Z
745,CHPR_ME,Pecuária,,,Success,28,65,293,T,,2,10,,,999,PRPR019428,"Poultry Meal","Aboissa Weekly Price Poultry Meal BRL/Metric Tonne Brazil","Aboissa Weekly Price Poultry Meal BRL/Metric Tonne Brazil",CHPR_ME,,,1,,,,1,W,,"2020-04-27 19:54:03","2021-03-05 23:24:10",,2023-11-23T21:39:46.000000Z
746,D_PEDI_BA_BR,Pecuária,"Slaughter Cattle",Bahia,Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial BA","DATAGRO Daily Live Cattle Index Diff % BA","DATAGRO Daily Live Cattle Index Diff % BA",,,,1,,0,,0,D,,"2022-08-16 12:12:21","2023-09-22 19:19:09",,2023-11-23T21:39:49.000000Z
747,D_PEDI_GO_BR,Pecuária,"Slaughter Cattle",Goiás,Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial GO","DATAGRO Daily Live Cattle Index Diff % GO","DATAGRO Daily Live Cattle Index Diff % GO",,,,1,,0,,0,D,,"2021-04-27 20:58:00","2023-09-22 19:19:09",,2023-11-23T21:39:55.000000Z
748,D_PEDI_MG_BR,Pecuária,"Slaughter Cattle","Minas Gerais",Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial MG","DATAGRO Daily Live Cattle Index Diff % MG","DATAGRO Daily Live Cattle Index Diff % MG",,,,1,,0,,0,D,,"2021-04-27 20:58:00","2023-09-22 19:19:09",,2023-11-23T21:40:02.000000Z
749,D_PEDI_MS_BR,Pecuária,"Slaughter Cattle","Mato Grosso do Sul",Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial MS","DATAGRO Daily Live Cattle Index Diff % MS","DATAGRO Daily Live Cattle Index Diff % MS",,,,1,,0,,0,D,,"2021-04-27 20:58:00","2023-09-22 19:19:09",,2023-11-23T21:40:08.000000Z
750,D_PEDI_MT_BR,Pecuária,"Slaughter Cattle","Mato Grosso",Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial MT","DATAGRO Daily Live Cattle Index Diff % MT","DATAGRO Daily Live Cattle Index Diff % MT",,,,1,,0,,0,D,,"2021-04-27 20:58:00","2023-09-22 19:19:09",,2023-11-23T21:40:14.000000Z
751,D_PEDI_PA_BR,Pecuária,"Slaughter Cattle",Pará,Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial PA","DATAGRO Daily Live Cattle Index Diff % PA","DATAGRO Daily Live Cattle Index Diff % PA",,,,1,,0,,0,D,,"2021-12-15 15:45:33","2023-09-22 19:19:09",,2023-11-23T21:40:19.000000Z
752,D_PEDI_RO_BR,Pecuária,"Slaughter Cattle",Rondônia,Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial RO","DATAGRO Daily Live Cattle Index Diff % RO","DATAGRO Daily Live Cattle Index Diff % RO",,,,1,,0,,0,D,,"2021-12-15 15:45:33","2023-09-22 19:19:09",,2023-11-23T21:40:23.000000Z
753,D_PEDI_TO_BR,Pecuária,"Slaughter Cattle",Tocantins,Success,2,50,3,T,%,2,49,,,1261,,"Indic. do Boi - Diferencial TO","DATAGRO Daily Live Cattle Index Diff % TO","DATAGRO Daily Live Cattle Index Diff % TO",,,,1,,0,,0,D,,"2021-12-15 15:45:33","2023-09-22 19:19:09",,2023-11-23T21:40:28.000000Z
754,D_PEES_BA_BR,Pecuária,"Slaughter Cattle",Bahia,Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala BA","DATAGRO Escala Indicador do Boi em Dias/Abate BA","DATAGRO Escala Indicador do Boi em Dias/Abate BA",,,,1,,0,,0,D,,"2022-08-16 12:07:46","2023-04-19 20:06:30",,2023-11-23T21:40:30.000000Z
755,D_PEES_BR,Pecuária,"Slaughter Cattle",,Failed,2,50,3,T,,1,110,,,1261,,"Indicador do Boi DATAGRO - Escala BR","DATAGRO Escala Indicador do Boi em Dias/Abate BR","DATAGRO Escala Indicador do Boi em Dias/Abate BR",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:31",,2023-11-23T21:40:30.000000Z
756,D_PEES_GO_BR,Pecuária,"Slaughter Cattle",Goiás,Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala GO","DATAGRO Escala Indicador do Boi em Dias/Abate GO","DATAGRO Escala Indicador do Boi em Dias/Abate GO",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:30",,2023-11-23T21:40:32.000000Z
757,D_PEES_MG_BR,Pecuária,"Slaughter Cattle","Minas Gerais",Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala MG","DATAGRO Escala Indicador do Boi em Dias/Abate MG","DATAGRO Escala Indicador do Boi em Dias/Abate MG",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:30",,2023-11-23T21:40:35.000000Z
758,D_PEES_MS_BR,Pecuária,"Slaughter Cattle","Mato Grosso do Sul",Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala MS","DATAGRO Escala Indicador do Boi em Dias/Abate MS","DATAGRO Escala Indicador do Boi em Dias/Abate MS",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:30",,2023-11-23T21:40:37.000000Z
759,D_PEES_MT_BR,Pecuária,"Slaughter Cattle","Mato Grosso",Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala MT","DATAGRO Escala Indicador do Boi em Dias/Abate MT","DATAGRO Escala Indicador do Boi em Dias/Abate MT",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:30",,2023-11-23T21:40:40.000000Z
760,D_PEES_PA_BR,Pecuária,"Slaughter Cattle",Pará,Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala PA","DATAGRO Escala Indicador do Boi em Dias/Abate PA","DATAGRO Escala Indicador do Boi em Dias/Abate PA",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:30",,2023-11-23T21:40:42.000000Z
761,D_PEES_RO_BR,Pecuária,"Slaughter Cattle",Rondônia,Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala RO","DATAGRO Escala Indicador do Boi em Dias/Abate RO","DATAGRO Escala Indicador do Boi em Dias/Abate RO",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:31",,2023-11-23T21:40:44.000000Z
762,D_PEES_SP_BR,Pecuária,"Slaughter Cattle","São Paulo",Success,2,50,3,T,,1,110,,,1261,,"Indicador do Boi - Escala SP","DATAGRO Escala Indicador do Boi em Dias/Abate SP","DATAGRO Escala Indicador do Boi em Dias/Abate SP",,,,1,,0,,0,D,,"2022-06-23 17:16:50","2023-04-19 20:06:31",,2023-11-23T21:40:47.000000Z
