CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO,NO_NCM_POR,SG_UNID,NO_PAIS,NO_UF,NO_REGIAO,NO_VIA,NO_URF
2022,11,10011900,10,249,AM,1,227600,5200000,5200000,2127376,499408,2837,"Trigo duro, exceto para semeadura",KGL  ,Estados Unidos,Amazonas,REGIAO NORTE,MARITIMA,0227600 - PORTO DE MANAUS
2022,11,11010010,10,845,SP,7,1010252,52800,52800,34267,1267,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2022,5,23040010,21,249,RS,1,1017700,8,7940,11186,1305,0,"Farinhas e pellets, da extração do óleo de soja",TML  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2022,1,10019900,10,63,RJ,1,717600,20209600,20209600,5363204,654478,2549,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2022,12,10019900,10,63,PE,1,417900,17600898,17600898,6220921,672043,1842,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417900 - ALF - RECIFE
2022,3,10019900,10,63,RS,7,1017501,156000,156000,44515,5736,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017501 - IRF - ITAQUI
2022,7,10019900,10,586,PR,7,917500,35940580,35940580,13343191,462135,2203,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,12,11010010,10,275,SP,1,817800,101500,101500,83964,10786,164,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,8,11010010,10,386,SP,1,817800,281370,281370,225824,28831,0,Farinha de trigo,KGL  ,Itália,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,2,15071000,21,586,SP,7,917500,860,860000,1104800,26460,204,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,10,12019000,21,586,PR,7,917500,6496,6496090,3385715,56498,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,3,12019000,21,586,PR,7,917501,25209,25208390,11588233,186906,2991,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,1,10019900,10,845,RS,1,1017700,30500940,30500940,8219142,753373,2530,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2022,6,11010010,10,845,RJ,7,1010252,26400,26400,13332,422,0,Farinha de trigo,KGL  ,Uruguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2022,5,11010010,10,63,DF,7,917500,162000,162000,79110,13455,0,Farinha de trigo,KGL  ,Argentina,Distrito Federal,REGIAO CENTRO OESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,7,11010010,10,845,SP,7,1010252,26400,26400,12408,528,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2022,1,10019900,10,249,PE,1,417902,13498816,13498816,4712228,921294,2386,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,9,10059010,10,586,PR,7,917502,60400000,60400000,12947600,1224550,139,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2022,12,15071000,21,586,PR,7,917500,7959,7959160,8485606,211533,3739,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,9,10019900,10,586,SC,7,917500,500000,500000,147500,8750,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,9,10059010,10,63,RO,7,917500,27000,27000,24300,1500,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rondônia,REGIAO NORTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,12,10059010,10,63,RS,7,1017505,702000,702000,368550,29000,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,9,10019900,10,586,MS,7,147800,1000000,1000000,339000,8000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0147800 - ALF - PONTA PORÃ
2022,4,10059010,10,63,RS,7,1017505,2500000,2500000,560000,93750,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,12,15079019,21,573,SP,1,817800,3,3040,12935,464,2,"Óleo de soja, refinado, em recipientes com capacidade menor que 5 litros",TML  ,Países Baixos (Holanda),São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,1,11010010,10,63,BA,7,917500,28500,28500,10973,1050,0,Farinha de trigo,KGL  ,Argentina,Bahia,REGIAO NORDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,12,11010010,10,63,RJ,7,917500,252000,252000,135590,12086,0,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,1,10019900,10,63,MA,1,317903,19232440,19232440,5205582,1019319,1662,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Maranhão,REGIAO NORDESTE,MARITIMA,0317903 - IRF SAO LUIS
2022,4,10059010,10,586,RS,7,917500,600000,600000,123000,7380,600,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,11,11010010,10,63,SP,7,927900,77220,77220,48649,5100,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2022,9,11010010,10,586,SP,7,917500,87450,87450,54365,1662,0,Farinha de trigo,KGL  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,1,10019900,10,249,RS,1,817800,285983,285983,127405,24470,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,0817800 - PORTO DE SANTOS
2022,1,12011000,10,63,SP,4,817700,711,711,2287,1359,0,"Soja, mesmo triturada, para semeadura",KGL  ,Argentina,São Paulo,REGIAO SUDESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2022,12,11010010,10,63,SC,7,927900,2506600,2506600,1365416,125088,300,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2022,2,10019900,10,63,MA,1,317903,9616220,9616220,2393686,509660,775,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Maranhão,REGIAO NORDESTE,MARITIMA,0317903 - IRF SAO LUIS
2022,1,10059010,10,586,SC,7,917500,22234200,22234200,4917950,216589,5944,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,11,11010010,10,63,RS,7,1017500,1670450,1670450,917496,39520,0,Farinha de trigo,KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,3,11010010,10,275,SP,1,817800,168150,168150,115074,37639,230,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,5,11010010,10,275,SP,1,817800,75100,75100,68225,14692,148,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,4,10019900,10,63,MG,1,817800,3000000,3000000,1262356,125000,421,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,3,11010010,10,63,SP,7,917500,1105500,1105500,461307,46591,219,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,12,11010010,10,386,SP,1,817800,140192,140192,116772,13258,0,Farinha de trigo,KGL  ,Itália,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,1,11010010,10,63,RJ,7,917500,28000,28000,10640,1127,0,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,9,11010010,10,586,MS,7,147700,322200,322200,168185,7088,0,Farinha de trigo,KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,11,10019900,10,63,CE,1,317900,38024400,38024400,14507529,1405787,11843,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Ceará,REGIAO NORDESTE,MARITIMA,0317900 - ALF - FORTALEZA
2022,4,11010010,10,63,SC,7,1017503,112000,112000,53340,3768,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017503 - IRF - SÃO BORJA
2022,7,11010010,10,301,MG,1,717600,23000,23000,16961,5027,22,Farinha de trigo,KGL  ,Grécia,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2022,4,10019900,10,586,MS,7,917501,2000000,2000000,700000,14000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,9,10019900,10,586,MS,7,917502,1000000,1000000,315000,9000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917502 - IRF - SANTA HELENA
2022,9,15071000,21,845,RS,7,1010351,83,83190,96747,3000,0,"Óleo de soja, em bruto, mesmo degomado",TML  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010351 - IRF SANTANA DO LIVRAMENTO
2022,2,11010010,10,845,SC,7,1010252,112500,112500,47034,2407,13,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2022,2,10019900,10,845,CE,1,317900,15456295,15456295,4698714,533242,2590,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Ceará,REGIAO NORDESTE,MARITIMA,0317900 - ALF - FORTALEZA
2022,1,10059010,10,586,PR,7,147700,6900000,6900000,1900300,47980,207,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,1,11010010,10,275,SP,1,817800,68000,68000,49926,15928,93,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,2,10019900,10,63,RJ,1,717600,59903420,59903420,17096488,2230326,6752,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2022,6,11010010,10,386,CE,1,817800,10500,10500,7333,1979,0,Farinha de trigo,KGL  ,Itália,Ceará,REGIAO NORDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,2,10019900,10,586,MS,7,917501,2000000,2000000,569400,20600,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,7,10051000,10,249,GO,4,817700,840,840,24807,5971,0,Milho para semeadura,KGL  ,Estados Unidos,Goiás,REGIAO CENTRO OESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2022,12,12019000,21,845,RS,7,1010252,2992,2992000,1858531,4488,819,"Soja, mesmo triturada, exceto para semeadura",TML  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2022,12,11010010,10,301,MG,1,717600,23000,23000,17267,3700,21,Farinha de trigo,KGL  ,Grécia,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2022,1,10019900,10,586,MS,7,917501,3000000,3000000,850700,36300,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,3,12011000,10,63,SP,4,817700,256,256,1671,3356,0,"Soja, mesmo triturada, para semeadura",KGL  ,Argentina,São Paulo,REGIAO SUDESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2022,7,10059010,10,63,RS,7,1017505,10513000,10513000,2757325,399000,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,3,10019900,10,586,SC,7,917500,1300000,1300000,392600,13000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,10,10059010,10,63,RS,7,1017505,525000,525000,244425,21278,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,11,10019900,10,493,SP,4,817700,3,3,4,22,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,México,São Paulo,REGIAO SUDESTE,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS
2022,2,23040010,21,249,RS,1,417902,5,5000,23301,967,0,"Farinhas e pellets, da extração do óleo de soja",TML  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,11,10019900,10,63,MG,1,717600,1500000,1500000,495000,52215,232,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO
2022,3,10019900,10,63,PE,1,417902,47000000,47000000,14423048,1580475,6777,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,11,10019900,10,63,TO,1,440151,2900000,2900000,1189000,159500,1618,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Tocantins,REGIAO NORTE,MARITIMA,0440151 - MACEIO
2022,12,10059010,10,586,PR,7,147700,14500000,14500000,3457200,157300,1400,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,3,10019900,10,63,PI,1,317902,1553710,1553710,543008,6750,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Piauí,REGIAO NORDESTE,MARITIMA,0317902 - IRF - PORTO DE PECÉM
2022,11,11010010,10,63,MG,7,917500,1261000,1261000,662205,65931,0,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,3,11010010,10,586,SP,7,917500,204050,204050,85293,3422,0,Farinha de trigo,KGL  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,8,10059010,10,586,RS,7,1017505,8750000,8750000,2053500,172521,6900,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,4,11010010,10,386,PE,1,417902,41960,41960,33336,7626,40,Farinha de trigo,KGL  ,Itália,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,4,10059010,10,586,SC,7,917501,1937180,1937180,479871,34598,301,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,10,15079019,21,249,BA,4,517801,4628,2101,9585,13824,9,"Óleo de soja, refinado, em recipientes com capacidade menor que 5 litros",TML  ,Estados Unidos,Bahia,REGIAO NORDESTE,AEREA,0517801 - IRF - AEROPORTO INTERNACIONAL DE SALVADOR
2022,12,11010010,10,386,PE,1,417902,63920,63920,57579,13235,70,Farinha de trigo,KGL  ,Itália,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,12,12019000,21,586,PR,7,917502,1000,1000000,534000,18600,64,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2022,10,23040010,21,249,RS,1,927800,18,17960,58066,2362,0,"Farinhas e pellets, da extração do óleo de soja",TML  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,MARITIMA,0927800 - ITAJAI
2022,11,11010010,10,63,SP,7,1017500,25000,25000,14000,1000,42,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,3,10059010,10,63,PR,1,917800,5861207,5861207,1338414,265747,667,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2022,7,10019900,10,63,PA,1,217800,34350000,34350000,14112311,1930170,10174,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pará,REGIAO NORTE,MARITIMA,0217800 - ALF - BELÉM
2022,8,10019900,10,845,BA,1,517800,20749415,20749415,8907522,746979,4779,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Bahia,REGIAO NORDESTE,MARITIMA,0517800 - ALF - SALVADOR
2022,10,15079019,21,628,SP,4,817600,0,0,1,2,0,"Óleo de soja, refinado, em recipientes com capacidade menor que 5 litros",TML  ,Reino Unido,São Paulo,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2022,9,11010010,10,845,SC,7,1010351,189000,189000,102735,4725,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1010351 - IRF SANTANA DO LIVRAMENTO
2022,8,10059010,10,756,SP,1,817800,25000,25000,17150,1995,0,"Milho em grão, exceto para semeadura",KGL  ,África do Sul,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2022,11,10019900,10,676,PB,1,430151,9014500,9014500,2867351,450000,9000,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Rússia,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2022,7,15079090,21,249,SP,4,817600,0,50,3043,2541,3,Outros óleos de soja,TML  ,Estados Unidos,São Paulo,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2022,8,11010010,10,63,BA,7,917500,57000,57000,29925,1700,0,Farinha de trigo,KGL  ,Argentina,Bahia,REGIAO NORDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,8,11010010,10,63,MG,7,1017500,416000,416000,156936,19200,109,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,5,10019900,10,63,CE,1,317900,94036295,94036295,33189453,3695582,16984,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Ceará,REGIAO NORDESTE,MARITIMA,0317900 - ALF - FORTALEZA
2022,11,10059010,10,586,RS,7,1017505,30750000,30750000,7140570,653894,16700,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,9,11010010,10,63,SP,7,917500,1448000,1448000,770888,71545,969,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,6,10059010,10,586,PR,7,917500,13317480,13317480,3639881,124637,155,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,9,11010010,10,63,RS,7,1017500,1532940,1532940,804061,35306,0,Farinha de trigo,KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,7,11010010,10,63,MG,7,917500,2521000,2521000,1390953,146508,0,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,10,10019900,10,586,PR,7,917500,11787960,11787960,3806906,159289,3500,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,7,10059010,10,586,PR,7,147700,4000000,4000000,943750,44400,87,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,2,11010010,10,586,SP,7,917500,174900,174900,72898,2838,0,Farinha de trigo,KGL  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,2,10019900,10,63,RN,1,420154,22009261,22009261,6161205,882600,2441,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2022,5,11010010,10,63,MG,7,917500,1983000,1983000,946168,110517,44,Farinha de trigo,KGL  ,Argentina,Minas Gerais,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,11,10059010,10,586,PR,7,917502,70249980,70249980,15745146,1386100,1382,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917502 - IRF - SANTA HELENA
2022,10,10059010,10,586,PR,7,147700,10000000,10000000,2152000,116200,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,6,15071000,21,586,PR,7,917500,333,332690,577757,20211,0,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,12,11010010,10,386,SC,1,927800,75240,75240,61023,8467,2,Farinha de trigo,KGL  ,Itália,Santa Catarina,REGIAO SUL,MARITIMA,0927800 - ITAJAI
2022,12,10019900,10,63,PE,1,417902,13745379,13745379,4804517,469935,2196,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0417902 - IRF - PORTO DE SUAPE
2022,1,11010010,10,586,MS,7,917501,647550,647550,241498,8418,0,Farinha de trigo,KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0917501 - IRF - GUAÍRA
2022,4,12019000,21,63,SC,7,927900,56,56000,25200,600,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0927900 - ALF - DIONÍSIO CERQUEIRA
2022,9,10019900,10,63,PA,1,217800,23365000,23365000,9734077,1143203,2617,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Pará,REGIAO NORTE,MARITIMA,0217800 - ALF - BELÉM
2022,4,11010010,10,63,MT,7,917500,27000,27000,12555,2334,0,Farinha de trigo,KGL  ,Argentina,Mato Grosso,REGIAO CENTRO OESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,5,11010010,10,586,PR,7,917500,232500,232500,106895,3470,0,Farinha de trigo,KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,2,11010010,10,63,RJ,7,1017500,52000,52000,17160,1680,0,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,5,10051000,10,63,SP,7,917500,4648,4648,13944,2560,0,Milho para semeadura,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,5,15079019,21,628,SP,4,817600,0,0,0,166,0,"Óleo de soja, refinado, em recipientes com capacidade menor que 5 litros",TML  ,Reino Unido,São Paulo,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2022,9,15071000,21,586,PR,7,917500,299,299220,215754,17661,0,"Óleo de soja, em bruto, mesmo degomado",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
2022,10,11010010,10,63,SC,7,1017500,266000,266000,132468,9042,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1017500 - ALF - URUGUAIANA
2022,3,10059010,10,586,PR,7,147700,2500000,2500000,706750,17500,84,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0147700 - ALF - MUNDO NOVO
2022,6,10059010,10,586,RS,7,1017505,1000000,1000000,252000,16000,500,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1017505 - IRF PORTO XAVIER
2022,8,15071000,21,845,RS,7,1010351,107,106760,118238,4000,0,"Óleo de soja, em bruto, mesmo degomado",TML  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010351 - IRF SANTANA DO LIVRAMENTO
2022,3,12019000,21,586,RS,7,917500,500,500000,312000,6450,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0917500 - ALF - FOZ DO IGUAÇU
