Country;CommodityCode;Attribute
Brazil;813500.0;TotalSupply
Brazil;813800.0;TotalSupply
Brazil;2221000.0;TotalSupply
Brazil;2222000.0;TotalSupply
Brazil;2223000.0;TotalSupply
Brazil;2224000.0;TotalSupply
Brazil;2232000.0;TotalSupply
Brazil;4232000.0;TotalSupply
Brazil;4233000.0;TotalSupply
Brazil;4234000.0;TotalSupply
Brazil;4235000.0;TotalSupply
Brazil;4236000.0;TotalSupply
Brazil;4243000.0;TotalSupply
Brazil;4244000.0;TotalSupply
Burkina Faso;410000.0;TotalSupply
Burkina Faso;440000.0;TotalSupply
Burkina Faso;813200.0;TotalSupply
Burkina Faso;813300.0;TotalSupply
Burkina Faso;2221000.0;TotalSupply
Burkina Faso;2223000.0;TotalSupply
Burkina Faso;4233000.0;TotalSupply
Burkina Faso;4234000.0;TotalSupply
Burma;410000.0;TotalSupply
Burma;440000.0;TotalSupply
Burma;813100.0;TotalSupply
Burma;813200.0;TotalSupply
Burma;813300.0;TotalSupply
Burma;813500.0;TotalSupply
Burma;2221000.0;TotalSupply
Burma;2222000.0;TotalSupply
Burma;2223000.0;TotalSupply
Burma;2224000.0;TotalSupply
Burma;4233000.0;TotalSupply
Burma;4234000.0;TotalSupply
Burma;4236000.0;TotalSupply
Burma;4243000.0;TotalSupply
Burundi;440000.0;TotalSupply
Cabo Verde;440000.0;TotalSupply
Cambodia;440000.0;TotalSupply
Cambodia;813100.0;TotalSupply
Cameroon;410000.0;TotalSupply
Cameroon;440000.0;TotalSupply
Cameroon;813200.0;TotalSupply
Cameroon;813300.0;TotalSupply
Cameroon;813800.0;TotalSupply
Cameroon;2221000.0;TotalSupply
Cameroon;2223000.0;TotalSupply
Cameroon;2232000.0;TotalSupply
Cameroon;4233000.0;TotalSupply
Cameroon;4234000.0;TotalSupply
Cameroon;4243000.0;TotalSupply
Cameroon;4244000.0;TotalSupply
Canada;410000.0;TotalSupply
Canada;440000.0;TotalSupply
Canada;813100.0;TotalSupply
Canada;813500.0;TotalSupply
Canada;813600.0;TotalSupply
Canada;814200.0;TotalSupply
Canada;2221000.0;TotalSupply
Canada;2222000.0;TotalSupply
Canada;2224000.0;TotalSupply
Canada;2226000.0;TotalSupply
Canada;4232000.0;TotalSupply
Canada;4233000.0;TotalSupply
Canada;4235000.0;TotalSupply
Canada;4236000.0;TotalSupply
Canada;4239100.0;TotalSupply
Canada;4242000.0;TotalSupply
Canada;4243000.0;TotalSupply
Canada;4244000.0;TotalSupply
Central African Republic;440000.0;TotalSupply
Central African Republic;813200.0;TotalSupply
Central African Republic;2221000.0;TotalSupply
Central African Republic;4234000.0;TotalSupply
Chad;410000.0;TotalSupply
Chad;440000.0;TotalSupply
Chad;813200.0;TotalSupply
Chad;813300.0;TotalSupply
Chad;2221000.0;TotalSupply
Chad;2223000.0;TotalSupply
Chad;4233000.0;TotalSupply
Chad;4234000.0;TotalSupply
Chile;410000.0;TotalSupply
Chile;440000.0;TotalSupply
Chile;813100.0;TotalSupply
Chile;813500.0;TotalSupply
Chile;813600.0;TotalSupply
Chile;814200.0;TotalSupply
Chile;2222000.0;TotalSupply
Chile;2224000.0;TotalSupply
Chile;2226000.0;TotalSupply
Chile;4232000.0;TotalSupply
Chile;4235000.0;TotalSupply
Chile;4236000.0;TotalSupply
Chile;4239100.0;TotalSupply
China;410000.0;TotalSupply
China;440000.0;TotalSupply
China;813100.0;TotalSupply
China;813200.0;TotalSupply
China;813300.0;TotalSupply
China;813500.0;TotalSupply
China;813600.0;TotalSupply
China;813700.0;TotalSupply
China;813800.0;TotalSupply
China;814200.0;TotalSupply
China;2221000.0;TotalSupply
China;2222000.0;TotalSupply
China;2223000.0;TotalSupply
China;2224000.0;TotalSupply
China;2226000.0;TotalSupply
China;4232000.0;TotalSupply
China;4233000.0;TotalSupply
China;4234000.0;TotalSupply
China;4235000.0;TotalSupply
China;4236000.0;TotalSupply
China;4239100.0;TotalSupply
China;4242000.0;TotalSupply
China;4243000.0;TotalSupply
China;4244000.0;TotalSupply
Colombia;410000.0;TotalSupply
Colombia;440000.0;TotalSupply
Colombia;813100.0;TotalSupply
Colombia;813800.0;TotalSupply
Colombia;814200.0;TotalSupply
Colombia;2222000.0;TotalSupply
Colombia;2224000.0;TotalSupply
Colombia;2232000.0;TotalSupply
Colombia;4232000.0;TotalSupply
Colombia;4236000.0;TotalSupply
Colombia;4243000.0;TotalSupply
Colombia;4244000.0;TotalSupply
Comoros;2231000.0;TotalSupply
Congo (Brazzaville);410000.0;TotalSupply
Congo (Brazzaville);440000.0;TotalSupply
Congo (Kinshasa);410000.0;TotalSupply
Congo (Kinshasa);440000.0;TotalSupply
Congo (Kinshasa);813200.0;TotalSupply
Congo (Kinshasa);813800.0;TotalSupply
Congo (Kinshasa);2221000.0;TotalSupply
Congo (Kinshasa);2232000.0;TotalSupply
Congo (Kinshasa);4234000.0;TotalSupply
Congo (Kinshasa);4243000.0;TotalSupply
Congo (Kinshasa);4244000.0;TotalSupply
Costa Rica;410000.0;TotalSupply
Costa Rica;440000.0;TotalSupply
Costa Rica;813100.0;TotalSupply
Costa Rica;813800.0;TotalSupply
Costa Rica;2222000.0;TotalSupply
Costa Rica;2232000.0;TotalSupply
Costa Rica;4232000.0;TotalSupply
Costa Rica;4243000.0;TotalSupply
Costa Rica;4244000.0;TotalSupply
Cote d'Ivoire;410000.0;TotalSupply
Cote d'Ivoire;440000.0;TotalSupply
Cote d'Ivoire;813100.0;TotalSupply
Cote d'Ivoire;813200.0;TotalSupply
Cote d'Ivoire;813300.0;TotalSupply
Cote d'Ivoire;813700.0;TotalSupply
Cote d'Ivoire;813800.0;TotalSupply
Cote d'Ivoire;2221000.0;TotalSupply
Cote d'Ivoire;2223000.0;TotalSupply
Cote d'Ivoire;2231000.0;TotalSupply
Cote d'Ivoire;2232000.0;TotalSupply
Cote d'Ivoire;4233000.0;TotalSupply
Cote d'Ivoire;4234000.0;TotalSupply
Cote d'Ivoire;4242000.0;TotalSupply
Cote d'Ivoire;4243000.0;TotalSupply
Cote d'Ivoire;4244000.0;TotalSupply
Cuba;410000.0;TotalSupply
Cuba;440000.0;TotalSupply
Cuba;813100.0;TotalSupply
Cuba;2222000.0;TotalSupply
Cuba;4232000.0;TotalSupply
Cuba;4236000.0;TotalSupply
Djibouti;4243000.0;TotalSupply
Dominican Republic;410000.0;TotalSupply
Dominican Republic;440000.0;TotalSupply
Dominican Republic;813100.0;TotalSupply
Dominican Republic;2232000.0;TotalSupply
Dominican Republic;4232000.0;TotalSupply
Dominican Republic;4243000.0;TotalSupply
Ecuador;410000.0;TotalSupply
Ecuador;440000.0;TotalSupply
Ecuador;813100.0;TotalSupply
Ecuador;813800.0;TotalSupply
Ecuador;814200.0;TotalSupply
Ecuador;2222000.0;TotalSupply
Ecuador;2232000.0;TotalSupply
Ecuador;4232000.0;TotalSupply
Ecuador;4243000.0;TotalSupply
Ecuador;4244000.0;TotalSupply
Egypt;410000.0;TotalSupply
Egypt;440000.0;TotalSupply
Egypt;813100.0;TotalSupply
Egypt;813300.0;TotalSupply
Egypt;813500.0;TotalSupply
Egypt;2221000.0;TotalSupply
Egypt;2222000.0;TotalSupply
Egypt;2223000.0;TotalSupply
Egypt;2224000.0;TotalSupply
Egypt;4232000.0;TotalSupply
Egypt;4233000.0;TotalSupply
Egypt;4236000.0;TotalSupply
Egypt;4243000.0;TotalSupply
El Salvador;410000.0;TotalSupply
El Salvador;440000.0;TotalSupply
El Salvador;813100.0;TotalSupply
El Salvador;4232000.0;TotalSupply
El Salvador;4243000.0;TotalSupply
Eritrea;410000.0;TotalSupply
Eritrea;440000.0;TotalSupply
Eswatini;440000.0;TotalSupply
Ethiopia;410000.0;TotalSupply
Ethiopia;440000.0;TotalSupply
Ethiopia;813100.0;TotalSupply
Ethiopia;813300.0;TotalSupply
Ethiopia;813600.0;TotalSupply
Ethiopia;2222000.0;TotalSupply
Ethiopia;2226000.0;TotalSupply
Ethiopia;4232000.0;TotalSupply
Ethiopia;4239100.0;TotalSupply
Ethiopia;4243000.0;TotalSupply
European Union;410000.0;TotalSupply
European Union;440000.0;TotalSupply
European Union;813100.0;TotalSupply
European Union;813200.0;TotalSupply
European Union;813300.0;TotalSupply
European Union;813500.0;TotalSupply
European Union;813600.0;TotalSupply
European Union;813700.0;TotalSupply
European Union;813800.0;TotalSupply
European Union;814200.0;TotalSupply
European Union;2221000.0;TotalSupply
European Union;2222000.0;TotalSupply
European Union;2223000.0;TotalSupply
European Union;2224000.0;TotalSupply
European Union;2226000.0;TotalSupply
European Union;2232000.0;TotalSupply
European Union;4232000.0;TotalSupply
European Union;4233000.0;TotalSupply
European Union;4234000.0;TotalSupply
European Union;4235000.0;TotalSupply
European Union;4236000.0;TotalSupply
European Union;4239100.0;TotalSupply
European Union;4242000.0;TotalSupply
European Union;4243000.0;TotalSupply
European Union;4244000.0;TotalSupply
Faroe Islands;814200.0;TotalSupply
Fiji;410000.0;TotalSupply
Fiji;813700.0;TotalSupply
Fiji;2231000.0;TotalSupply
Gabon;410000.0;TotalSupply
Gambia, The;440000.0;TotalSupply
Gambia, The;813200.0;TotalSupply
Gambia, The;2221000.0;TotalSupply
Gambia, The;4234000.0;TotalSupply
Georgia;410000.0;TotalSupply
Georgia;440000.0;TotalSupply
Georgia;813100.0;TotalSupply
Georgia;4236000.0;TotalSupply
Ghana;410000.0;TotalSupply
Ghana;440000.0;TotalSupply
Ghana;813100.0;TotalSupply
Ghana;813700.0;TotalSupply
Ghana;813800.0;TotalSupply
Ghana;2221000.0;TotalSupply
Ghana;2222000.0;TotalSupply
Ghana;2231000.0;TotalSupply
Ghana;2232000.0;TotalSupply
Ghana;4232000.0;TotalSupply
Ghana;4242000.0;TotalSupply
Ghana;4243000.0;TotalSupply
Ghana;4244000.0;TotalSupply
Guatemala;410000.0;TotalSupply
Guatemala;440000.0;TotalSupply
Guatemala;813100.0;TotalSupply
Guatemala;813200.0;TotalSupply
Guatemala;813800.0;TotalSupply
Guatemala;2221000.0;TotalSupply
Guatemala;2222000.0;TotalSupply
Guatemala;2232000.0;TotalSupply
Guatemala;4232000.0;TotalSupply
Guatemala;4234000.0;TotalSupply
Guatemala;4236000.0;TotalSupply
Guatemala;4243000.0;TotalSupply
Guatemala;4244000.0;TotalSupply
Guinea;410000.0;TotalSupply
Guinea;440000.0;TotalSupply
Guinea;813800.0;TotalSupply
Guinea;2221000.0;TotalSupply
Guinea;2232000.0;TotalSupply
Guinea;4243000.0;TotalSupply
Guinea;4244000.0;TotalSupply
Guinea-Bissau;440000.0;TotalSupply
Guinea-Bissau;813800.0;TotalSupply
Guinea-Bissau;2232000.0;TotalSupply
Guinea-Bissau;4244000.0;TotalSupply
Guyana;410000.0;TotalSupply
Guyana;440000.0;TotalSupply
Guyana;813100.0;TotalSupply
Haiti;410000.0;TotalSupply
Haiti;440000.0;TotalSupply
Haiti;4232000.0;TotalSupply
Haiti;4243000.0;TotalSupply
Honduras;410000.0;TotalSupply
Honduras;440000.0;TotalSupply
Honduras;813100.0;TotalSupply
Honduras;813800.0;TotalSupply
Honduras;2232000.0;TotalSupply
Honduras;4243000.0;TotalSupply
Honduras;4244000.0;TotalSupply
Hong Kong;410000.0;TotalSupply
Hong Kong;440000.0;TotalSupply
Hong Kong;2221000.0;TotalSupply
Hong Kong;4232000.0;TotalSupply
Hong Kong;4234000.0;TotalSupply
Hong Kong;4239100.0;TotalSupply
Hong Kong;4243000.0;TotalSupply
Iceland;814200.0;TotalSupply
India;410000.0;TotalSupply
India;440000.0;TotalSupply
India;813100.0;TotalSupply
India;813200.0;TotalSupply
India;813300.0;TotalSupply
India;813500.0;TotalSupply
India;813600.0;TotalSupply
India;813700.0;TotalSupply
India;813800.0;TotalSupply
India;2221000.0;TotalSupply
India;2222000.0;TotalSupply
India;2223000.0;TotalSupply
India;2224000.0;TotalSupply
India;2226000.0;TotalSupply
India;2231000.0;TotalSupply
India;2232000.0;TotalSupply
India;4232000.0;TotalSupply
India;4233000.0;TotalSupply
India;4234000.0;TotalSupply
India;4236000.0;TotalSupply
India;4239100.0;TotalSupply
India;4242000.0;TotalSupply
India;4243000.0;TotalSupply
India;4244000.0;TotalSupply
Indonesia;410000.0;TotalSupply
Indonesia;440000.0;TotalSupply
Indonesia;813100.0;TotalSupply
Indonesia;813200.0;TotalSupply
Indonesia;813600.0;TotalSupply
Indonesia;813700.0;TotalSupply
Indonesia;813800.0;TotalSupply
Indonesia;814200.0;TotalSupply
Indonesia;2221000.0;TotalSupply
Indonesia;2222000.0;TotalSupply
Indonesia;2223000.0;TotalSupply
Indonesia;2231000.0;TotalSupply
Indonesia;2232000.0;TotalSupply
Indonesia;4232000.0;TotalSupply
Indonesia;4234000.0;TotalSupply
Indonesia;4239100.0;TotalSupply
Indonesia;4242000.0;TotalSupply
Indonesia;4243000.0;TotalSupply
Indonesia;4244000.0;TotalSupply
Iran;410000.0;TotalSupply
Iran;440000.0;TotalSupply
Iran;813100.0;TotalSupply
Iran;813300.0;TotalSupply
Iran;813500.0;TotalSupply
Iran;813600.0;TotalSupply
Iran;814200.0;TotalSupply
Iran;2222000.0;TotalSupply
Iran;2223000.0;TotalSupply
Iran;2224000.0;TotalSupply
Iran;2226000.0;TotalSupply
Iran;4232000.0;TotalSupply
Iran;4233000.0;TotalSupply
Iran;4236000.0;TotalSupply
Iran;4239100.0;TotalSupply
Iran;4242000.0;TotalSupply
Iran;4243000.0;TotalSupply
Iran;4244000.0;TotalSupply
Iraq;410000.0;TotalSupply
Iraq;440000.0;TotalSupply
Iraq;813100.0;TotalSupply
Iraq;4236000.0;TotalSupply
Iraq;4242000.0;TotalSupply
Iraq;4243000.0;TotalSupply
Israel;410000.0;TotalSupply
Israel;440000.0;TotalSupply
Israel;813100.0;TotalSupply
Israel;813500.0;TotalSupply
Israel;813600.0;TotalSupply
Israel;2222000.0;TotalSupply
Israel;2224000.0;TotalSupply
Israel;2226000.0;TotalSupply
Israel;4232000.0;TotalSupply
Israel;4235000.0;TotalSupply
Israel;4236000.0;TotalSupply
Israel;4239100.0;TotalSupply
Jamaica;410000.0;TotalSupply
Jamaica;440000.0;TotalSupply
Jamaica;813100.0;TotalSupply
Jamaica;4232000.0;TotalSupply
Japan;410000.0;TotalSupply
Japan;440000.0;TotalSupply
Japan;813100.0;TotalSupply
Japan;813200.0;TotalSupply
Japan;813300.0;TotalSupply
Japan;813600.0;TotalSupply
Japan;813700.0;TotalSupply
Japan;813800.0;TotalSupply
Japan;814200.0;TotalSupply
Japan;2221000.0;TotalSupply
Japan;2222000.0;TotalSupply
Japan;2223000.0;TotalSupply
Japan;2226000.0;TotalSupply
Japan;4232000.0;TotalSupply
Japan;4233000.0;TotalSupply
Japan;4234000.0;TotalSupply
Japan;4235000.0;TotalSupply
Japan;4236000.0;TotalSupply
Japan;4239100.0;TotalSupply
Japan;4242000.0;TotalSupply
Japan;4243000.0;TotalSupply
Japan;4244000.0;TotalSupply
Jordan;410000.0;TotalSupply
Jordan;440000.0;TotalSupply
Jordan;813100.0;TotalSupply
Jordan;4232000.0;TotalSupply
Jordan;4235000.0;TotalSupply
Jordan;4236000.0;TotalSupply
Jordan;4243000.0;TotalSupply
Kazakhstan;410000.0;TotalSupply
Kazakhstan;440000.0;TotalSupply
Kazakhstan;813100.0;TotalSupply
Kazakhstan;813300.0;TotalSupply
Kazakhstan;813500.0;TotalSupply
Kazakhstan;813600.0;TotalSupply
Kazakhstan;2222000.0;TotalSupply
Kazakhstan;2223000.0;TotalSupply
Kazakhstan;2224000.0;TotalSupply
Kazakhstan;2226000.0;TotalSupply
Kazakhstan;4232000.0;TotalSupply
Kazakhstan;4233000.0;TotalSupply
Kazakhstan;4236000.0;TotalSupply
Kazakhstan;4239100.0;TotalSupply
Kenya;410000.0;TotalSupply
Kenya;440000.0;TotalSupply
Kenya;813100.0;TotalSupply
Kenya;4243000.0;TotalSupply
Korea, North;410000.0;TotalSupply
Korea, North;440000.0;TotalSupply
Korea, North;813100.0;TotalSupply
Korea, North;2222000.0;TotalSupply
Korea, North;4232000.0;TotalSupply
Korea, North;4243000.0;TotalSupply
Korea, South;410000.0;TotalSupply
Korea, South;440000.0;TotalSupply
Korea, South;813100.0;TotalSupply
Korea, South;813300.0;TotalSupply
Korea, South;813600.0;TotalSupply
Korea, South;813700.0;TotalSupply
Korea, South;813800.0;TotalSupply
Korea, South;814200.0;TotalSupply
Korea, South;2221000.0;TotalSupply
Korea, South;2222000.0;TotalSupply
Korea, South;2223000.0;TotalSupply
Korea, South;2226000.0;TotalSupply
Korea, South;4232000.0;TotalSupply
Korea, South;4233000.0;TotalSupply
Korea, South;4235000.0;TotalSupply
Korea, South;4239100.0;TotalSupply
Korea, South;4242000.0;TotalSupply
Korea, South;4243000.0;TotalSupply
Kuwait;410000.0;TotalSupply
Kuwait;440000.0;TotalSupply
Kuwait;4243000.0;TotalSupply
Kyrgyzstan;410000.0;TotalSupply
Kyrgyzstan;440000.0;TotalSupply
Kyrgyzstan;813300.0;TotalSupply
Kyrgyzstan;2223000.0;TotalSupply
Kyrgyzstan;4233000.0;TotalSupply
Laos;440000.0;TotalSupply
Lebanon;410000.0;TotalSupply
Lebanon;440000.0;TotalSupply
Lebanon;813100.0;TotalSupply
Lebanon;2222000.0;TotalSupply
Lebanon;4232000.0;TotalSupply
Lebanon;4235000.0;TotalSupply
Lebanon;4236000.0;TotalSupply
Lesotho;410000.0;TotalSupply
Lesotho;440000.0;TotalSupply
Liberia;410000.0;TotalSupply
Liberia;813800.0;TotalSupply
Liberia;2232000.0;TotalSupply
Liberia;4243000.0;TotalSupply
Liberia;4244000.0;TotalSupply
Libya;410000.0;TotalSupply
Libya;440000.0;TotalSupply
Libya;813100.0;TotalSupply
Libya;4235000.0;TotalSupply
Libya;4236000.0;TotalSupply
Madagascar;410000.0;TotalSupply
Madagascar;440000.0;TotalSupply
Madagascar;813300.0;TotalSupply
Madagascar;2223000.0;TotalSupply
Madagascar;4232000.0;TotalSupply
Madagascar;4233000.0;TotalSupply
Malawi;410000.0;TotalSupply
Malawi;440000.0;TotalSupply
Malawi;813200.0;TotalSupply
Malawi;2221000.0;TotalSupply
Malawi;4234000.0;TotalSupply
Malaysia;410000.0;TotalSupply
Malaysia;440000.0;TotalSupply
Malaysia;813100.0;TotalSupply
Malaysia;813200.0;TotalSupply
Malaysia;813700.0;TotalSupply
Malaysia;813800.0;TotalSupply
Malaysia;814200.0;TotalSupply
Malaysia;2221000.0;TotalSupply
Malaysia;2222000.0;TotalSupply
Malaysia;2231000.0;TotalSupply
Malaysia;2232000.0;TotalSupply
Malaysia;4232000.0;TotalSupply
Malaysia;4234000.0;TotalSupply
Malaysia;4242000.0;TotalSupply
Malaysia;4243000.0;TotalSupply
Malaysia;4244000.0;TotalSupply
Mali;410000.0;TotalSupply
Mali;440000.0;TotalSupply
Mali;813200.0;TotalSupply
Mali;813300.0;TotalSupply
Mali;2221000.0;TotalSupply
Mali;2223000.0;TotalSupply
Mali;4233000.0;TotalSupply
Mali;4234000.0;TotalSupply
Mauritania;410000.0;TotalSupply
Mauritania;440000.0;TotalSupply
Mauritania;4243000.0;TotalSupply
Mauritius;410000.0;TotalSupply
Mauritius;4232000.0;TotalSupply
Mexico;410000.0;TotalSupply
Mexico;440000.0;TotalSupply
Mexico;813100.0;TotalSupply
Mexico;813200.0;TotalSupply
Mexico;813300.0;TotalSupply
Mexico;813500.0;TotalSupply
Mexico;813600.0;TotalSupply
Mexico;813700.0;TotalSupply
Mexico;814200.0;TotalSupply
Mexico;2221000.0;TotalSupply
Mexico;2222000.0;TotalSupply
Mexico;2223000.0;TotalSupply
Mexico;2224000.0;TotalSupply
Mexico;2226000.0;TotalSupply
Mexico;2231000.0;TotalSupply
Mexico;4232000.0;TotalSupply
Mexico;4233000.0;TotalSupply
Mexico;4234000.0;TotalSupply
Mexico;4235000.0;TotalSupply
Mexico;4236000.0;TotalSupply
Mexico;4239100.0;TotalSupply
Mexico;4242000.0;TotalSupply
Mexico;4243000.0;TotalSupply
Mexico;4244000.0;TotalSupply
Moldova;410000.0;TotalSupply
Moldova;440000.0;TotalSupply
Moldova;813500.0;TotalSupply
Moldova;2224000.0;TotalSupply
Moldova;2226000.0;TotalSupply
Moldova;4236000.0;TotalSupply
Mongolia;410000.0;TotalSupply
Morocco;410000.0;TotalSupply
Morocco;440000.0;TotalSupply
Morocco;813100.0;TotalSupply
Morocco;813500.0;TotalSupply
Morocco;813600.0;TotalSupply
Morocco;814200.0;TotalSupply
Morocco;2221000.0;TotalSupply
Morocco;2222000.0;TotalSupply
Morocco;2224000.0;TotalSupply
Morocco;2226000.0;TotalSupply
Morocco;4232000.0;TotalSupply
Morocco;4235000.0;TotalSupply
Morocco;4236000.0;TotalSupply
Morocco;4239100.0;TotalSupply
Mozambique;410000.0;TotalSupply
Mozambique;440000.0;TotalSupply
Mozambique;813200.0;TotalSupply
Mozambique;813300.0;TotalSupply
Mozambique;813700.0;TotalSupply
Mozambique;2221000.0;TotalSupply
Mozambique;2223000.0;TotalSupply
Mozambique;2231000.0;TotalSupply
Mozambique;4233000.0;TotalSupply
Mozambique;4234000.0;TotalSupply
Mozambique;4242000.0;TotalSupply
Mozambique;4243000.0;TotalSupply
Namibia;410000.0;TotalSupply
Namibia;440000.0;TotalSupply
Nepal;410000.0;TotalSupply
Nepal;440000.0;TotalSupply
New Zealand;410000.0;TotalSupply
New Zealand;440000.0;TotalSupply
New Zealand;813100.0;TotalSupply
New Zealand;813300.0;TotalSupply
New Zealand;813800.0;TotalSupply
New Zealand;814200.0;TotalSupply
New Zealand;4232000.0;TotalSupply
New Zealand;4233000.0;TotalSupply
New Zealand;4239100.0;TotalSupply
New Zealand;4243000.0;TotalSupply
Nicaragua;410000.0;TotalSupply
Nicaragua;440000.0;TotalSupply
Nicaragua;813100.0;TotalSupply
Nicaragua;813200.0;TotalSupply
Nicaragua;2221000.0;TotalSupply
Nicaragua;2222000.0;TotalSupply
Nicaragua;4232000.0;TotalSupply
Nicaragua;4234000.0;TotalSupply
Niger;410000.0;TotalSupply
Niger;813200.0;TotalSupply
Niger;2221000.0;TotalSupply
Niger;4234000.0;TotalSupply
Nigeria;410000.0;TotalSupply
Nigeria;440000.0;TotalSupply
Nigeria;813100.0;TotalSupply
Nigeria;813200.0;TotalSupply
Nigeria;813300.0;TotalSupply
Nigeria;813700.0;TotalSupply
Nigeria;813800.0;TotalSupply
Nigeria;2221000.0;TotalSupply
Nigeria;2222000.0;TotalSupply
Nigeria;2223000.0;TotalSupply
Nigeria;2231000.0;TotalSupply
Nigeria;2232000.0;TotalSupply
Nigeria;4232000.0;TotalSupply
Nigeria;4233000.0;TotalSupply
Nigeria;4234000.0;TotalSupply
Nigeria;4242000.0;TotalSupply
Nigeria;4243000.0;TotalSupply
Nigeria;4244000.0;TotalSupply
North Macedonia;410000.0;TotalSupply
North Macedonia;440000.0;TotalSupply
North Macedonia;813100.0;TotalSupply
North Macedonia;813500.0;TotalSupply
North Macedonia;2224000.0;TotalSupply
North Macedonia;4236000.0;TotalSupply
Norway;410000.0;TotalSupply
Norway;440000.0;TotalSupply
Norway;813100.0;TotalSupply
Norway;813500.0;TotalSupply
Norway;813600.0;TotalSupply
Norway;814200.0;TotalSupply
Norway;2221000.0;TotalSupply
Norway;2222000.0;TotalSupply
Norway;2224000.0;TotalSupply
Norway;2226000.0;TotalSupply
Norway;4232000.0;TotalSupply
Norway;4236000.0;TotalSupply
Norway;4239100.0;TotalSupply
Norway;4242000.0;TotalSupply
Norway;4243000.0;TotalSupply
Oman;410000.0;TotalSupply
Oman;440000.0;TotalSupply
Oman;4243000.0;TotalSupply
Other;4243000.0;TotalSupply
Pakistan;410000.0;TotalSupply
Pakistan;440000.0;TotalSupply
Pakistan;813100.0;TotalSupply
Pakistan;813300.0;TotalSupply
Pakistan;813500.0;TotalSupply
Pakistan;813600.0;TotalSupply
Pakistan;2221000.0;TotalSupply
Pakistan;2222000.0;TotalSupply
Pakistan;2223000.0;TotalSupply
Pakistan;2224000.0;TotalSupply
Pakistan;2226000.0;TotalSupply
Pakistan;4232000.0;TotalSupply
Pakistan;4233000.0;TotalSupply
Pakistan;4236000.0;TotalSupply
Pakistan;4239100.0;TotalSupply
Pakistan;4243000.0;TotalSupply
Panama;410000.0;TotalSupply
Panama;440000.0;TotalSupply
Panama;813100.0;TotalSupply
Panama;2222000.0;TotalSupply
Panama;4232000.0;TotalSupply
Papua New Guinea;410000.0;TotalSupply
Papua New Guinea;813700.0;TotalSupply
Papua New Guinea;813800.0;TotalSupply
Papua New Guinea;2231000.0;TotalSupply
Papua New Guinea;2232000.0;TotalSupply
Papua New Guinea;4242000.0;TotalSupply
Papua New Guinea;4243000.0;TotalSupply
Papua New Guinea;4244000.0;TotalSupply
Paraguay;410000.0;TotalSupply
Paraguay;440000.0;TotalSupply
Paraguay;813100.0;TotalSupply
Paraguay;813300.0;TotalSupply
Paraguay;813500.0;TotalSupply
Paraguay;813600.0;TotalSupply
Paraguay;2222000.0;TotalSupply
Paraguay;2223000.0;TotalSupply
Paraguay;2224000.0;TotalSupply
Paraguay;2226000.0;TotalSupply
Paraguay;4232000.0;TotalSupply
Paraguay;4233000.0;TotalSupply
Paraguay;4236000.0;TotalSupply
Paraguay;4239100.0;TotalSupply
Peru;410000.0;TotalSupply
Peru;440000.0;TotalSupply
Peru;813100.0;TotalSupply
Peru;813500.0;TotalSupply
Peru;814200.0;TotalSupply
Peru;2222000.0;TotalSupply
Peru;4232000.0;TotalSupply
Peru;4236000.0;TotalSupply
Peru;4243000.0;TotalSupply
Philippines;410000.0;TotalSupply
Philippines;440000.0;TotalSupply
Philippines;813100.0;TotalSupply
Philippines;813700.0;TotalSupply
Philippines;813800.0;TotalSupply
Philippines;814200.0;TotalSupply
Philippines;2221000.0;TotalSupply
Philippines;2222000.0;TotalSupply
Philippines;2231000.0;TotalSupply
Philippines;2232000.0;TotalSupply
Philippines;4232000.0;TotalSupply
Philippines;4242000.0;TotalSupply
Philippines;4243000.0;TotalSupply
Philippines;4244000.0;TotalSupply
Qatar;440000.0;TotalSupply
Russia;410000.0;TotalSupply
Russia;440000.0;TotalSupply
Russia;813100.0;TotalSupply
Russia;813500.0;TotalSupply
Russia;813600.0;TotalSupply
Russia;814200.0;TotalSupply
Russia;2221000.0;TotalSupply
Russia;2222000.0;TotalSupply
Russia;2224000.0;TotalSupply
Russia;2226000.0;TotalSupply
Russia;4232000.0;TotalSupply
Russia;4235000.0;TotalSupply
Russia;4236000.0;TotalSupply
Russia;4239100.0;TotalSupply
Russia;4242000.0;TotalSupply
Russia;4243000.0;TotalSupply
Russia;4244000.0;TotalSupply
Rwanda;410000.0;TotalSupply
Rwanda;440000.0;TotalSupply
Rwanda;4243000.0;TotalSupply
Samoa;813700.0;TotalSupply
Samoa;2231000.0;TotalSupply
Samoa;4242000.0;TotalSupply
Sao Tome and Principe;2231000.0;TotalSupply
Sao Tome and Principe;2232000.0;TotalSupply
Saudi Arabia;410000.0;TotalSupply
Saudi Arabia;440000.0;TotalSupply
Saudi Arabia;813100.0;TotalSupply
Saudi Arabia;813300.0;TotalSupply
Saudi Arabia;813500.0;TotalSupply
Saudi Arabia;813800.0;TotalSupply
Saudi Arabia;2222000.0;TotalSupply
Saudi Arabia;2223000.0;TotalSupply
Saudi Arabia;2224000.0;TotalSupply
Saudi Arabia;4232000.0;TotalSupply
Saudi Arabia;4235000.0;TotalSupply
Saudi Arabia;4236000.0;TotalSupply
Saudi Arabia;4243000.0;TotalSupply
Saudi Arabia;4244000.0;TotalSupply
Senegal;410000.0;TotalSupply
Senegal;440000.0;TotalSupply
Senegal;813200.0;TotalSupply
