ANO;MES;CO_NCM;ARG_PAIS_CO;PNET;FOB;NO_NCM_POR;ARG_PAIS_NOME
2021;9;11010010;202;23965950,000;7669533,27;Farinha de trigo;Bolivia
2021;10;11010010;202;19538255,000;6394944,97;Farinha de trigo;Bolivia
2021;11;11010010;202;15922470,000;5212641,65;Farinha de trigo;Bolivia
2021;12;11010010;202;18668930,000;6174405,17;Farinha de trigo;Bolivia
2021;1;11010010;203;18364610,000;5995329,28;Farinha de trigo;Brasil
2021;2;11010010;203;15193940,000;4955096,53;Farinha de trigo;Brasil
2021;3;11010010;203;19767165,000;6486520,56;Farinha de trigo;Brasil
2021;4;11010010;203;14819655,000;4726059,10;Farinha de trigo;Brasil
2021;5;11010010;203;24027580,000;7623522,00;Farinha de trigo;Brasil
2021;6;11010010;203;26289020,000;8493032,64;Farinha de trigo;Brasil
2021;7;11010010;203;25198675,000;8239196,59;Farinha de trigo;Brasil
2021;8;11010010;203;28220800,000;9191473,77;Farinha de trigo;Brasil
2021;9;11010010;203;26316300,000;8674470,36;Farinha de trigo;Brasil
2021;10;11010010;203;23705300,000;7992300,13;Farinha de trigo;Brasil
2021;11;11010010;203;23117000,000;7873152,94;Farinha de trigo;Brasil
2021;12;11010010;203;21683680,000;7494385,29;Farinha de trigo;Brasil
2021;8;11010010;204;s;s1;Farinha de trigo;Canada
2021;10;11010010;204;s;s1;Farinha de trigo;Canada
2021;6;11010010;207;s;s3;Farinha de trigo;Cuba
2021;11;11010010;207;s;s6;Farinha de trigo;Cuba
2021;12;11010010;207;s;s2;Farinha de trigo;Cuba
2021;1;11010010;208;1197040,000;411913,85;Farinha de trigo;Chile
2021;2;11010010;208;1526430,000;521475,85;Farinha de trigo;Chile
2021;3;11010010;208;1530200,000;525139,25;Farinha de trigo;Chile
2021;4;11010010;208;1723850,000;592427,75;Farinha de trigo;Chile
2021;5;11010010;208;2157680,000;742510,55;Farinha de trigo;Chile
2021;6;11010010;208;2144970,000;750148,25;Farinha de trigo;Chile
2021;7;11010010;208;2285650,000;789393,00;Farinha de trigo;Chile
2021;8;11010010;208;2720410,000;945062,09;Farinha de trigo;Chile
2021;9;11010010;208;2258945,000;762381,00;Farinha de trigo;Chile
2021;10;11010010;208;1924250,000;670356,00;Farinha de trigo;Chile
2021;11;11010010;208;1618850,000;542865,00;Farinha de trigo;Chile
2021;12;11010010;208;2320570,000;783399,90;Farinha de trigo;Chile
2021;1;11010010;210;s;s3;Farinha de trigo;Ecuador
2021;2;11010010;210;s;s3;Farinha de trigo;Ecuador
2021;4;11010010;210;s;s3;Farinha de trigo;Ecuador
2021;5;11010010;210;s;s3;Farinha de trigo;Ecuador
2021;1;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;3;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;4;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2021;5;11010010;212;s;s2;Farinha de trigo;Estados Unidos
2021;6;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;7;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;8;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;9;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;11;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;12;11010010;212;s;s1;Farinha de trigo;Estados Unidos
2021;1;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;3;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;4;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;5;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;6;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;7;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;8;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;9;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;10;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;11;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;12;11010010;221;s;s2;Farinha de trigo;Paraguay
2021;1;11010010;225;s;s3;Farinha de trigo;Uruguay
2021;2;11010010;225;s;s3;Farinha de trigo;Uruguay
2021;3;11010010;225;s;s3;Farinha de trigo;Uruguay
2021;4;11010010;225;166080,000;81244,80;Farinha de trigo;Uruguay
2021;5;11010010;225;220160,000;113088,80;Farinha de trigo;Uruguay
2021;6;11010010;225;257120,000;123512,00;Farinha de trigo;Uruguay
2021;7;11010010;225;s;s3;Farinha de trigo;Uruguay
2021;8;11010010;225;229120,000;109363,12;Farinha de trigo;Uruguay
2021;9;11010010;225;233120,000;115746,76;Farinha de trigo;Uruguay
2021;10;11010010;225;231860,000;116540,68;Farinha de trigo;Uruguay
2021;11;11010010;225;s;s3;Farinha de trigo;Uruguay
2021;12;11010010;225;231870,000;112192,99;Farinha de trigo;Uruguay
2021;1;11010010;226;s;s4;Farinha de trigo;Venezuela
2021;2;11010010;226;s;s4;Farinha de trigo;Venezuela
2021;3;11010010;226;s;s5;Farinha de trigo;Venezuela
2021;4;11010010;226;s;s4;Farinha de trigo;Venezuela
2021;5;11010010;226;s;s5;Farinha de trigo;Venezuela
2021;6;11010010;226;s;s4;Farinha de trigo;Venezuela
2021;7;11010010;226;s;s4;Farinha de trigo;Venezuela
2021;8;11010010;226;s;s3;Farinha de trigo;Venezuela
2021;5;11010010;333;s;s2;Farinha de trigo;Singapur
2021;7;11010010;410;s;s1;Farinha de trigo;Espana
2021;1;11010010;999;946940,000;338392,44;Farinha de trigo;Secret
2021;2;11010010;999;1335850,000;443345,15;Farinha de trigo;Secret
2021;3;11010010;999;2183445,000;751107,59;Farinha de trigo;Secret
2021;4;11010010;999;1083900,000;352874,33;Farinha de trigo;Secret
2021;5;11010010;999;2549375,000;821538,58;Farinha de trigo;Secret
2021;6;11010010;999;942000,000;310196,00;Farinha de trigo;Secret
2021;7;11010010;999;1240629,070;453426,36;Farinha de trigo;Secret
2021;8;11010010;999;421339,770;136482,14;Farinha de trigo;Secret
2021;9;11010010;999;56182,980;20663,30;Farinha de trigo;Secret
2021;10;11010010;999;28300,000;10505,00;Farinha de trigo;Secret
2021;11;11010010;999;10238750,000;4119465,27;Farinha de trigo;Secret
2021;12;11010010;999;110270,000;41223,40;Farinha de trigo;Secret
2021;3;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2021;7;12011000;159;s;s3;Soja, mesmo triturada, para semeadura;Sudafrica
2021;8;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2021;10;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2021;11;12011000;159;s;s2;Soja, mesmo triturada, para semeadura;Sudafrica
2021;12;12011000;159;s;s1;Soja, mesmo triturada, para semeadura;Sudafrica
2021;8;12011000;202;s;s5;Soja, mesmo triturada, para semeadura;Bolivia
2021;9;12011000;202;2286000,000;1150974,00;Soja, mesmo triturada, para semeadura;Bolivia
2021;10;12011000;202;1376840,000;688621,30;Soja, mesmo triturada, para semeadura;Bolivia
2021;11;12011000;202;534880,000;266698,80;Soja, mesmo triturada, para semeadura;Bolivia
2021;12;12011000;202;s;s2;Soja, mesmo triturada, para semeadura;Bolivia
2021;3;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2021;4;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2021;5;12011000;203;s;s1;Soja, mesmo triturada, para semeadura;Brasil
2021;7;12011000;203;s;s2;Soja, mesmo triturada, para semeadura;Brasil
2021;8;12011000;203;s;s2;Soja, mesmo triturada, para semeadura;Brasil
2021;9;12011000;203;s;s3;Soja, mesmo triturada, para semeadura;Brasil
2021;10;12011000;203;s;s3;Soja, mesmo triturada, para semeadura;Brasil
2021;4;12011000;204;s;s2;Soja, mesmo triturada, para semeadura;Canada
2021;5;12011000;204;s;s1;Soja, mesmo triturada, para semeadura;Canada
2021;2;12011000;212;s;s3;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;3;12011000;212;1501262,200;959439,53;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;4;12011000;212;6360553,460;4911704,10;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;5;12011000;212;1768091,420;1851219,91;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;6;12011000;212;14830,580;25670,54;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;7;12011000;212;s;s4;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;12;12011000;212;s;s1;Soja, mesmo triturada, para semeadura;Estados Unidos
2021;1;12011000;221;s;s2;Soja, mesmo triturada, para semeadura;Paraguay
2021;8;12011000;221;2688559,460;1888802,09;Soja, mesmo triturada, para semeadura;Paraguay
2021;9;12011000;221;5409720,000;3724575,54;Soja, mesmo triturada, para semeadura;Paraguay
2021;10;12011000;221;88800,000;88406,00;Soja, mesmo triturada, para semeadura;Paraguay
2021;12;12011000;221;581000,000;407683,95;Soja, mesmo triturada, para semeadura;Paraguay
2021;8;12011000;225;122840,000;98507,70;Soja, mesmo triturada, para semeadura;Uruguay
2021;9;12011000;225;1329048,000;901060,64;Soja, mesmo triturada, para semeadura;Uruguay
2021;10;12011000;225;2731857,000;1827435,72;Soja, mesmo triturada, para semeadura;Uruguay
2021;11;12011000;225;2440083,200;1717087,63;Soja, mesmo triturada, para semeadura;Uruguay
2021;12;12011000;225;108555,000;75329,37;Soja, mesmo triturada, para semeadura;Uruguay
2021;5;12011000;412;s;s1;Soja, mesmo triturada, para semeadura;Francia
2021;4;12011000;417;s;s1;Soja, mesmo triturada, para semeadura;Italia
2021;3;12011000;999;217,200;2325,07;Soja, mesmo triturada, para semeadura;Secret
2021;4;12011000;999;17664,610;26564,27;Soja, mesmo triturada, para semeadura;Secret
2021;5;12011000;999;683,480;2885,36;Soja, mesmo triturada, para semeadura;Secret
2021;8;12011000;999;1061189,050;558311,13;Soja, mesmo triturada, para semeadura;Secret
2021;9;12011000;999;156035,760;143454,40;Soja, mesmo triturada, para semeadura;Secret
2021;10;12011000;999;155820,000;140404,00;Soja, mesmo triturada, para semeadura;Secret
2021;11;12011000;999;4535,000;16550,00;Soja, mesmo triturada, para semeadura;Secret
2021;12;12011000;999;30107,780;19921,33;Soja, mesmo triturada, para semeadura;Secret
2021;8;12019000;102;s;s8;Soja, mesmo triturada, exceto para semeadura;Argelia
2021;9;12019000;102;s;s8;Soja, mesmo triturada, exceto para semeadura;Argelia
2021;4;12019000;113;239498990,000;121338551,59;Soja, mesmo triturada, exceto para semeadura;Egipto
2021;5;12019000;113;216069000,000;112334310,46;Soja, mesmo triturada, exceto para semeadura;Egipto
2021;6;12019000;113;139660000,000;71666573,92;Soja, mesmo triturada, exceto para semeadura;Egipto
2021;7;12019000;113;s;s8;Soja, mesmo triturada, exceto para semeadura;Egipto
2021;8;12019000;113;s;s8;Soja, mesmo triturada, exceto para semeadura;Egipto
2021;7;12019000;127;s;s6;Soja, mesmo triturada, exceto para semeadura;Marruecos
2021;5;12019000;141;s;s6;Soja, mesmo triturada, exceto para semeadura;Tunez
2021;1;12019000;203;842000,000;285070,00;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;2;12019000;203;1657580,000;649241,70;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;3;12019000;203;s;s4;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;4;12019000;203;s;s4;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;5;12019000;203;s;s3;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;7;12019000;203;s;s2;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;11;12019000;203;s;s3;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;12;12019000;203;s;s4;Soja, mesmo triturada, exceto para semeadura;Brasil
2021;5;12019000;204;s;s4;Soja, mesmo triturada, exceto para semeadura;Canada
2021;6;12019000;204;1931790,000;1102707,58;Soja, mesmo triturada, exceto para semeadura;Canada
2021;7;12019000;204;925130,000;662956,95;Soja, mesmo triturada, exceto para semeadura;Canada
2021;8;12019000;204;1773820,000;1013443,80;Soja, mesmo triturada, exceto para semeadura;Canada
2021;9;12019000;204;2435730,000;1402695,19;Soja, mesmo triturada, exceto para semeadura;Canada
2021;10;12019000;204;s;s4;Soja, mesmo triturada, exceto para semeadura;Canada
2021;12;12019000;204;s;s4;Soja, mesmo triturada, exceto para semeadura;Canada
2021;1;12019000;208;7323080,000;3442313,89;Soja, mesmo triturada, exceto para semeadura;Chile
2021;2;12019000;208;6104510,000;3003812,18;Soja, mesmo triturada, exceto para semeadura;Chile
2021;3;12019000;208;10628470,000;5236078,73;Soja, mesmo triturada, exceto para semeadura;Chile
2021;4;12019000;208;8576390,000;4018664,62;Soja, mesmo triturada, exceto para semeadura;Chile
2021;5;12019000;208;9062150,000;4344829,17;Soja, mesmo triturada, exceto para semeadura;Chile
2021;6;12019000;208;5824860,000;2860528,51;Soja, mesmo triturada, exceto para semeadura;Chile
2021;7;12019000;208;5426120,000;2361075,86;Soja, mesmo triturada, exceto para semeadura;Chile
2021;8;12019000;208;3290850,000;1559343,49;Soja, mesmo triturada, exceto para semeadura;Chile
2021;9;12019000;208;5919400,000;2687088,72;Soja, mesmo triturada, exceto para semeadura;Chile
2021;10;12019000;208;6272640,000;2894497,96;Soja, mesmo triturada, exceto para semeadura;Chile
2021;11;12019000;208;2789740,000;1345017,92;Soja, mesmo triturada, exceto para semeadura;Chile
2021;12;12019000;208;4367770,000;1987961,75;Soja, mesmo triturada, exceto para semeadura;Chile
2021;1;12019000;212;s;s3;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;5;12019000;212;6582555,000;3976448,12;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;6;12019000;212;31682395,000;21449109,60;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;7;12019000;212;14564850,000;11075179,81;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;8;12019000;212;14453170,000;8712828,17;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;9;12019000;212;2885560,000;1825302,46;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;10;12019000;212;9538720,000;7236216,20;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;11;12019000;212;5236630,000;3174698,42;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;12;12019000;212;620840,000;397377,38;Soja, mesmo triturada, exceto para semeadura;Estados Unidos
2021;10;12019000;221;s;s4;Soja, mesmo triturada, exceto para semeadura;Paraguay
2021;3;12019000;222;s;s3;Soja, mesmo triturada, exceto para semeadura;Peru
2021;8;12019000;222;s;s7;Soja, mesmo triturada, exceto para semeadura;Peru
2021;9;12019000;222;s;s7;Soja, mesmo triturada, exceto para semeadura;Peru
2021;10;12019000;222;s;s7;Soja, mesmo triturada, exceto para semeadura;Peru
2021;1;12019000;225;s;s5;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;2;12019000;225;s;s5;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;3;12019000;225;s;s5;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;4;12019000;225;4359220,000;1998976,46;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;5;12019000;225;5874340,000;2920654,80;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;6;12019000;225;4426010,000;2064212,68;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;7;12019000;225;4291970,000;1994748,48;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;8;12019000;225;4011760,000;1859609,98;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;9;12019000;225;7228580,000;3489998,76;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;10;12019000;225;4033180,000;1772113,02;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;11;12019000;225;s;s5;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;12;12019000;225;s;s4;Soja, mesmo triturada, exceto para semeadura;Uruguay
2021;4;12019000;226;s;s7;Soja, mesmo triturada, exceto para semeadura;Venezuela
2021;5;12019000;285;s;s6;Soja, mesmo triturada, exceto para semeadura;Nueva Palmira (Uruguay)
2021;6;12019000;285;s;s5;Soja, mesmo triturada, exceto para semeadura;Nueva Palmira (Uruguay)
2021;7;12019000;285;s;s6;Soja, mesmo triturada, exceto para semeadura;Nueva Palmira (Uruguay)
2021;6;12019000;302;s;s8;Soja, mesmo triturada, exceto para semeadura;Arabia Saudita
2021;9;12019000;302;s;s8;Soja, mesmo triturada, exceto para semeadura;Arabia Saudita
2021;4;12019000;310;131675515,000;65165532,55;Soja, mesmo triturada, exceto para semeadura;China
2021;5;12019000;310;563802711,000;290913302,42;Soja, mesmo triturada, exceto para semeadura;China
2021;6;12019000;310;261780530,000;138750741,81;Soja, mesmo triturada, exceto para semeadura;China
2021;7;12019000;310;575283750,000;292999195,66;Soja, mesmo triturada, exceto para semeadura;China
2021;8;12019000;310;1262382440,000;653191162,08;Soja, mesmo triturada, exceto para semeadura;China
2021;9;12019000;310;640563160,000;340746419,13;Soja, mesmo triturada, exceto para semeadura;China
2021;10;12019000;310;s;s9;Soja, mesmo triturada, exceto para semeadura;China
2021;7;12019000;312;s;s7;Soja, mesmo triturada, exceto para semeadura;Filipinas
2021;8;12019000;312;s;s6;Soja, mesmo triturada, exceto para semeadura;Filipinas
2021;6;12019000;313;s;s3;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;7;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;8;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;9;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;10;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;11;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;12;12019000;313;s;s4;Soja, mesmo triturada, exceto para semeadura;Taiwan
2021;5;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2021;7;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2021;9;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2021;10;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2021;11;12019000;316;s;s7;Soja, mesmo triturada, exceto para semeadura;Indonesia
2021;8;12019000;320;s;s3;Soja, mesmo triturada, exceto para semeadura;Japon
2021;4;12019000;321;s;s7;Soja, mesmo triturada, exceto para semeadura;Jordania
2021;5;12019000;326;s;s8;Soja, mesmo triturada, exceto para semeadura;Malasia
2021;7;12019000;326;s;s7;Soja, mesmo triturada, exceto para semeadura;Malasia
2021;8;12019000;326;s;s7;Soja, mesmo triturada, exceto para semeadura;Malasia
2021;9;12019000;326;s;s8;Soja, mesmo triturada, exceto para semeadura;Malasia
2021;5;12019000;337;s;s7;Soja, mesmo triturada, exceto para semeadura;Viet Nam
2021;7;12019000;337;s;s4;Soja, mesmo triturada, exceto para semeadura;Viet Nam
2021;6;12019000;424;s;s7;Soja, mesmo triturada, exceto para semeadura;Polonia
2021;4;12019000;427;s;s7;Soja, mesmo triturada, exceto para semeadura;Rumania
2021;4;12019000;444;s;s7;Soja, mesmo triturada, exceto para semeadura;Rusia Federacion de
2021;6;12019000;444;s;s7;Soja, mesmo triturada, exceto para semeadura;Rusia Federacion de
2021;7;12019000;444;s;s7;Soja, mesmo triturada, exceto para semeadura;Rusia Federacion de
2021;8;12019000;444;s;s7;Soja, mesmo triturada, exceto para semeadura;Rusia Federacion de
2021;9;12019000;444;s;s8;Soja, mesmo triturada, exceto para semeadura;Rusia Federacion de
2021;1;12019000;999;2942160,000;1180058,40;Soja, mesmo triturada, exceto para semeadura;Secret
2021;2;12019000;999;3289900,000;1339659,50;Soja, mesmo triturada, exceto para semeadura;Secret
2021;3;12019000;999;5051800,000;2067876,00;Soja, mesmo triturada, exceto para semeadura;Secret
2021;4;12019000;999;57246265,000;28635602,08;Soja, mesmo triturada, exceto para semeadura;Secret
2021;5;12019000;999;81975180,000;42657498,68;Soja, mesmo triturada, exceto para semeadura;Secret
2021;6;12019000;999;70878820,000;35872517,84;Soja, mesmo triturada, exceto para semeadura;Secret
2021;7;12019000;999;196155040,000;99471232,60;Soja, mesmo triturada, exceto para semeadura;Secret
2021;8;12019000;999;180064770,000;94778514,64;Soja, mesmo triturada, exceto para semeadura;Secret
2021;9;12019000;999;174109940,000;93181481,63;Soja, mesmo triturada, exceto para semeadura;Secret
2021;10;12019000;999;335789550,000;177276036,86;Soja, mesmo triturada, exceto para semeadura;Secret
2021;11;12019000;999;24309640,000;12599810,06;Soja, mesmo triturada, exceto para semeadura;Secret
2021;12;12019000;999;1969971,640;1062283,88;Soja, mesmo triturada, exceto para semeadura;Secret
2021;1;10019900;999;40536000,000;10633083,00;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;2;10019900;999;21501614,000;4713744,54;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;3;10019900;999;69877000,000;17128544,33;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;4;10019900;999;38430000,000;8992569,73;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;5;10019900;999;7200000,000;1725392,59;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;11;10019900;999;124649780,000;31918563,23;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;12;10019900;999;7500000,000;2160000,00;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Secret
2021;1;10059010;999;12112400,000;2765820,60;Milho em grÃ£o, exceto para semeadura;Secret
2021;2;10059010;999;728000,000;410644,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;3;10059010;999;12490900,000;2690479,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;4;10059010;999;234000,000;137999,50;Milho em grÃ£o, exceto para semeadura;Secret
2021;5;10059010;999;230400,000;136675,42;Milho em grÃ£o, exceto para semeadura;Secret
2021;6;10059010;999;6600000,000;1260600,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;7;10059010;999;129800,000;78661,73;Milho em grÃ£o, exceto para semeadura;Secret
2021;8;10059010;999;44126620,000;10095983,34;Milho em grÃ£o, exceto para semeadura;Secret
2021;9;10059010;999;336000,000;207212,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;10;10059010;999;12360000,000;2899902,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;11;10059010;999;545400,000;310556,23;Milho em grÃ£o, exceto para semeadura;Secret
2021;12;10059010;999;7752000,000;1910780,00;Milho em grÃ£o, exceto para semeadura;Secret
2021;5;12019000;999;9000000,000;4707000,00;Soja, mesmo triturada, exceto para semeadura;Secret
2021;6;12019000;999;2500000,000;1257500,00;Soja, mesmo triturada, exceto para semeadura;Secret
2021;7;12019000;999;7445040,000;3666415,44;Soja, mesmo triturada, exceto para semeadura;Secret
2021;2;15071000;999;8000000,000;8288320,00;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;4;15071000;999;5000000,000;5638442,67;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;5;15071000;999;1400000,000;1716400,00;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;7;15071000;999;4500000,000;5990175,00;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;9;15071000;999;4501009,000;5746975,44;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;11;15071000;999;5280000,000;7077364,80;Ãleo de soja, em bruto, mesmo degomado;Secret
2021;1;15079011;999;113468,840;108866,57;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;2;15079011;999;315619,400;307228,67;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;4;15079011;999;24288,000;25011,00;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;6;15079011;999;238442,000;317844,74;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;7;15079011;999;24288,000;31316,27;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;8;15079011;999;251818,680;331159,77;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;9;15079011;999;24497,760;32826,57;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;10;15079011;999;25217,760;32267,78;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;11;15079011;999;140645,600;180523,33;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;12;15079011;999;27560,000;37042,88;Ãleo de soja, refinado, em recipientes com capacidade inferior ou igual a 5 litros;Secret
2021;1;15079019;999;8832,000;9239,04;Ãleo de soja, refinado, em recipientes com capacidade menor que 5 litros;Secret
2021;1;23040010;999;3300000,000;1468500,00;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;3;23040010;999;3300000,000;1464536,75;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;4;23040010;999;11000000,000;4665870,00;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;6;23040010;999;3300000,000;1379400,00;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;8;23040010;999;3000000,000;1116000,00;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;10;23040010;999;10825000,000;4195503,66;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;11;23040010;999;10717180,000;4144086,69;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2021;12;23040010;999;60782820,000;23885694,11;Farinhas e pellets, da extraÃ§Ã£o do Ã³leo de soja;Secret
2022;8;10011100;202;s;s1;Trigo duro, para semeadura;Bolivia
2022;5;10011100;203;s;s4;Trigo duro, para semeadura;Brasil
2022;4;10011100;225;s;s3;Trigo duro, para semeadura;Uruguay
2022;5;10011100;225;s;s3;Trigo duro, para semeadura;Uruguay
2022;5;10011100;999;652000,000;352400,00;Trigo duro, para semeadura;Secret
2022;1;10011900;208;s;s4;Trigo duro, exceto para semeadura;Chile
2022;2;10011900;208;2583300,000;504471,76;Trigo duro, exceto para semeadura;Chile
2022;3;10011900;208;s;s4;Trigo duro, exceto para semeadura;Chile
2022;4;10011900;208;s;s3;Trigo duro, exceto para semeadura;Chile
2022;5;10011900;208;1302930,000;307335,50;Trigo duro, exceto para semeadura;Chile
2022;6;10011900;208;s;s4;Trigo duro, exceto para semeadura;Chile
2022;8;10011900;208;s;s2;Trigo duro, exceto para semeadura;Chile
2022;9;10011900;208;s;s3;Trigo duro, exceto para semeadura;Chile
2022;2;10019100;212;s;s1;Outrros trigos e misturas de trigo com centeio, para semeadura;Estados Unidos
2022;3;10019100;212;s;s1;Outrros trigos e misturas de trigo com centeio, para semeadura;Estados Unidos
2022;4;10019100;212;s;s1;Outrros trigos e misturas de trigo com centeio, para semeadura;Estados Unidos
2022;12;10019100;212;s;s1;Outrros trigos e misturas de trigo com centeio, para semeadura;Estados Unidos
2022;4;10019100;225;s;s4;Outrros trigos e misturas de trigo com centeio, para semeadura;Uruguay
2022;5;10019100;225;31718,700;39815,31;Outrros trigos e misturas de trigo com centeio, para semeadura;Uruguay
2022;6;10019100;225;93580,000;103781,64;Outrros trigos e misturas de trigo com centeio, para semeadura;Uruguay
2022;4;10019900;101;s;s6;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Burkina Faso
2022;6;10019900;101;s;s6;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Burkina Faso
2022;1;10019900;102;273242000,000;78236946,78;Outros trigos e misturas de trigo com centeio, exceto para semeadura;Argelia
